         Reward       Distance
        96.4600         0.4470
        -0.1200         0.2284
        14.0850         0.0987
        14.0350         0.0997
        96.0200         0.4559
        14.0350         0.0997
        39.0600         0.2139
        45.0750         0.2227
        92.1400         0.4457
        77.6200         0.3581
        41.8250         0.2142
        14.0350         0.0997
        16.0800         0.0990
        15.3050         0.0974
        14.0350         0.0997
        15.1250         0.0974
        14.0350         0.0997
        42.2800         0.2170
        43.1900         0.2284
        14.0350         0.0997
        97.2850         0.4511
        38.2200         0.2142
        16.0250         0.0968
        14.0350         0.0997
        15.4300         0.0981
       108.9500         0.4783
        14.0350         0.0997
        15.2100         0.0952
        76.7450         0.3553
        14.0350         0.0997
        14.0350         0.0997
        52.3050         0.2550
        14.0350         0.0997
        75.2550         0.3594
