 Episode    Policy Loss     Value Loss   Total Reward     Total Loss Curiosity Loss     Time Delta                Time
   11629        -0.8857         4.6188          37.78         1.4237         0.0000          4.108 2025-01-02T22:31:50
   11630       -55.8899        73.4519           3.70       -19.1640         0.0000          4.271 2025-01-02T22:31:50
   11631        -1.7277         5.0063          37.78         0.7755         0.0000          6.973 2025-01-02T22:31:53
   11632        -8.3960        64.1339          19.00        23.6710         0.0000          6.919 2025-01-02T22:31:54
   11633       -95.1296        37.5756          -1.10       -76.3418         0.0000          6.850 2025-01-02T22:31:54
   11634       -16.1721       105.5560          22.12        36.6060         0.0000          6.149 2025-01-02T22:31:54
   11635      -103.0068        40.2180          -1.10       -82.8978         0.0000          6.655 2025-01-02T22:31:55
   11636        -2.7968         5.7349          37.78         0.0706         0.0000          7.031 2025-01-02T22:31:55
   11637         9.1873        12.4149          31.70        15.3947         0.0000          6.972 2025-01-02T22:31:56
   11638        -4.6318         8.2554          37.78        -0.5041         0.0000          7.025 2025-01-02T22:31:56
   11639       250.8949      4217.1021          64.16      2359.4458         0.0000          6.111 2025-01-02T22:31:56
   11640        -1.8740         7.6104          37.78         1.9312         0.0000          6.940 2025-01-02T22:31:56
   11641        -3.5747        13.2637          37.31         3.0571         0.0000          7.068 2025-01-02T22:31:56
   11642       -56.4386       127.7792           0.57         7.4510         0.0000          0.709 2025-01-02T22:31:56
   11643       -15.1890        87.1214           3.18        28.3717         0.0000          1.000 2025-01-02T22:31:57
   11644       -83.5219       211.2621          21.37        22.1091         0.0000          7.098 2025-01-02T22:31:57
   11645        15.1204        12.4329          32.46        21.3369         0.0000          4.119 2025-01-02T22:31:57
   11646       -53.0945       244.8551           0.60        69.3330         0.0000          3.990 2025-01-02T22:31:58
   11647       -94.9078        78.2085          -1.10       -55.8036         0.0000          4.021 2025-01-02T22:31:58
   11648        -3.6746         7.9065          37.78         0.2786         0.0000          4.116 2025-01-02T22:31:58
   11649      -103.9672        70.7945          -1.10       -68.5700         0.0000          3.990 2025-01-02T22:31:59
   11650        11.2778        11.5037          31.92        17.0296         0.0000          4.220 2025-01-02T22:31:59
   11651        -3.9956         8.8520          37.78         0.4304         0.0000          4.055 2025-01-02T22:32:00
   11652        13.4702        11.0100          31.84        18.9752         0.0000          4.121 2025-01-02T22:32:00
   11653        12.9210        25.3535          34.27        25.5977         0.0000          4.002 2025-01-02T22:32:00
   11654        -6.1730         8.0182          37.77        -2.1639         0.0000          4.223 2025-01-02T22:32:00
   11655        -1.8335         7.7325          37.78         2.0327         0.0000          4.270 2025-01-02T22:32:01
   11656       -25.2797        99.1356          14.83        24.2881         0.0000          3.440 2025-01-02T22:32:01
   11657         6.7500        15.8539          28.17        14.6769         0.0000          4.458 2025-01-02T22:32:01
   11658        19.3456        24.4755          40.37        31.5833         0.0000          4.509 2025-01-02T22:32:02
   11659      -114.5883        57.7108          -1.10       -85.7329         0.0000          4.092 2025-01-02T22:32:02
   11660        25.9749        19.1994          34.13        35.5746         0.0000          3.978 2025-01-02T22:32:02
   11661      -121.4315        52.7541          -1.10       -95.0544         0.0000          4.018 2025-01-02T22:32:03
   11662        -8.1643        53.6339           6.11        18.6526         0.0000          1.455 2025-01-02T22:32:03
   11663         5.1842        16.1875          39.49        13.2779         0.0000          4.351 2025-01-02T22:32:03
   11664        -9.1795         7.7393          29.12        -5.3099         0.0000          4.279 2025-01-02T22:32:04
   11665         3.0781         6.2400          39.04         6.1981         0.0000          4.215 2025-01-02T22:32:04
   11666         9.6229        20.1809          40.01        19.7133         0.0000          4.399 2025-01-02T22:32:04
   11667        -5.4081        44.0534          21.57        16.6186         0.0000          4.184 2025-01-02T22:32:05
   11668         3.0908         7.9836          30.28         7.0826         0.0000          4.170 2025-01-02T22:32:05
   11669       -24.0476        61.3362          31.95         6.6205         0.0000          3.881 2025-01-02T22:32:05
   11670         0.1315         5.1880          37.65         2.7255         0.0000          4.112 2025-01-02T22:32:05
   11671        -9.9717       163.1365           0.99        71.5965         0.0000          0.750 2025-01-02T22:32:06
   11672       -26.9818        65.5756           9.05         5.8060         0.0000          1.996 2025-01-02T22:32:06
   11673       -68.0106       215.4033          -1.10        39.6910         0.0000          4.105 2025-01-02T22:32:06
   11674         7.9769        15.6940          39.51        15.8239         0.0000          4.165 2025-01-02T22:32:06
   11675       -74.9009       208.7639          -1.10        29.4811         0.0000          4.004 2025-01-02T22:32:07
   11676        -4.9174       100.8813          17.88        45.5233         0.0000          2.455 2025-01-02T22:32:07
   11677        -1.7560         4.1427          37.78         0.3154         0.0000          3.940 2025-01-02T22:32:07
   11678        59.8247       106.0484          31.54       112.8489         0.0000          4.201 2025-01-02T22:32:08
   11679        -2.9024         4.4442          -4.21        -0.6803         0.0000          0.161 2025-01-02T22:32:08
   11680         8.7555        11.7558          40.26        14.6334         0.0000          4.068 2025-01-02T22:32:08
   11681        -4.5573        10.6657          36.43         0.7755         0.0000          3.961 2025-01-02T22:32:09
   11682         4.6578        12.0234          39.98        10.6695         0.0000          3.984 2025-01-02T22:32:09
   11683         0.0631         3.2299          37.78         1.6780         0.0000          3.924 2025-01-02T22:32:09
   11684       -40.7746        73.3463           3.34        -4.1015         0.0000          1.110 2025-01-02T22:32:09
   11685        81.8816       184.1648          21.99       173.9640         0.0000          2.961 2025-01-02T22:32:09
   11686         0.1103         3.0222          37.78         1.6214         0.0000          4.283 2025-01-02T22:32:10
   11687      -133.0470        85.2474          -1.10       -90.4233         0.0000          3.968 2025-01-02T22:32:10
   11688         0.5300         2.6242          37.78         1.8421         0.0000          4.117 2025-01-02T22:32:10
   11689      -134.2593        79.6840          -1.10       -94.4173         0.0000          3.912 2025-01-02T22:32:10
   11690         0.5116         2.1330          37.78         1.5781         0.0000          3.806 2025-01-02T22:32:11
   11691        15.7479         9.8651          33.09        20.6804         0.0000          4.052 2025-01-02T22:32:11
   11692         1.1055         1.9986          37.78         2.1048         0.0000          4.316 2025-01-02T22:32:12
   11693        16.9939       156.1040          23.69        95.0459         0.0000          3.498 2025-01-02T22:32:12
   11694        49.0070       133.6431          37.92       115.8285         0.0000          4.594 2025-01-02T22:32:13
   11695        12.8058         6.6676          31.45        16.1396         0.0000          4.796 2025-01-02T22:32:14
   11696         2.3032         2.2933          37.78         3.4499         0.0000          4.752 2025-01-02T22:32:14
   11697       -11.5412        24.2527           1.91         0.5852         0.0000          1.031 2025-01-02T22:32:14
   11698         0.8348         1.8530          37.78         1.7613         0.0000          4.845 2025-01-02T22:32:14
   11699         7.2921        10.3713          32.86        12.4778         0.0000          4.842 2025-01-02T22:32:15
   11701       -97.5724       161.8865          -1.10       -16.6292         0.0000          4.833 2025-01-02T22:32:15
   11702         4.1281        16.2814          24.53        12.2688         0.0000          4.993 2025-01-02T22:32:15
   11703         2.7034        24.3437          23.03        14.8752         0.0000          4.779 2025-01-02T22:32:15
   11704         8.4921         6.0659          40.63        11.5251         0.0000          4.607 2025-01-02T22:32:16
   11705         9.8435         9.8326          30.88        14.7598         0.0000          4.134 2025-01-02T22:32:16
   11706         1.9224         2.4395          37.78         3.1422         0.0000          3.983 2025-01-02T22:32:16
   11700       -90.1304       173.2577          -1.10        -3.5015         0.0000          4.898 2025-01-02T22:32:17
   11707         6.1587         3.0935          39.63         7.7054         0.0000          4.187 2025-01-02T22:32:18
   11708       -19.3970        31.5742          25.23        -3.6098         0.0000          3.989 2025-01-02T22:32:18
   11709        13.4760        16.9137          32.74        21.9328         0.0000          4.105 2025-01-02T22:32:18
   11710         3.5454         1.7816          37.78         4.4362         0.0000          4.151 2025-01-02T22:32:18
   11711       -24.8240       114.4063           0.08        32.3791         0.0000          0.693 2025-01-02T22:32:19
   11712        -3.6428         1.3638          39.25        -2.9609         0.0000          4.015 2025-01-02T22:32:19
   11713         0.8013         3.3138          39.51         2.4582         0.0000          4.287 2025-01-02T22:32:19
   11714      -131.5943        83.7628          -1.10       -89.7129         0.0000          4.188 2025-01-02T22:32:20
   11715        10.2598        15.6316          38.22        18.0756         0.0000          4.142 2025-01-02T22:32:20
   11716       174.3174       290.5309          31.87       319.5828         0.0000          4.139 2025-01-02T22:32:20
   11717       -28.4809       285.6443          -2.93       114.3413         0.0000          0.636 2025-01-02T22:32:20
   11718         8.7361         6.6438          30.42        12.0580         0.0000          3.955 2025-01-02T22:32:20
   11719         2.6447         3.3741          40.13         4.3318         0.0000          4.194 2025-01-02T22:32:20
   11720      -138.2362        74.3094          -1.10      -101.0815         0.0000          5.179 2025-01-02T22:32:20
   11721       -12.1099        24.4259          35.53         0.1031         0.0000          3.765 2025-01-02T22:32:22
   11722        13.0941        11.6916          33.80        18.9399         0.0000          3.820 2025-01-02T22:32:22
   11723         3.2575         3.2537          39.38         4.8844         0.0000          4.014 2025-01-02T22:32:22
   11724         2.0705         1.9518          37.78         3.0464         0.0000          3.911 2025-01-02T22:32:23
   11725       -23.1926       108.4840          29.56        31.0494         0.0000          3.398 2025-01-02T22:32:23
   11726        -7.7826        95.6713          20.87        40.0531         0.0000          2.620 2025-01-02T22:32:23
   11727       234.8120       379.9584          33.59       424.7912         0.0000          3.949 2025-01-02T22:32:23
   11728      -120.4471        75.3591          -1.10       -82.7675         0.0000          4.016 2025-01-02T22:32:24
   11729       -80.6147        48.4216          10.90       -56.4039         0.0000          4.049 2025-01-02T22:32:24
   11730         1.5229         1.6995          37.78         2.3727         0.0000          4.207 2025-01-02T22:32:24
   11731         6.1475         2.5609          40.11         7.4280         0.0000          3.946 2025-01-02T22:32:24
   11732      -102.0690       109.0609          -1.10       -47.5386         0.0000          3.896 2025-01-02T22:32:24
   11733        16.9369       107.1552          23.73        70.5145         0.0000          5.796 2025-01-02T22:32:28
   11734        77.5835       195.1860          30.54       175.1765         0.0000          6.721 2025-01-02T22:32:29
   11735         3.3098         2.3376          40.11         4.4786         0.0000          6.869 2025-01-02T22:32:29
   11736       -32.5716        64.3291          24.09        -0.4071         0.0000          6.929 2025-01-02T22:32:30
   11737         2.2635         1.9608          37.78         3.2439         0.0000          6.821 2025-01-02T22:32:30
   11738         2.1146         2.5448          37.78         3.3870         0.0000          6.999 2025-01-02T22:32:30
   11739        44.1217        63.8209          28.98        76.0321         0.0000          6.949 2025-01-02T22:32:30
   11740      -127.2397        53.9734          -1.10      -100.2529         0.0000          6.999 2025-01-02T22:32:31
   11741        41.1191       117.1479          10.95        99.6930         0.0000          6.917 2025-01-02T22:32:31
   11742      -117.4739        66.9954          -1.10       -83.9762         0.0000          6.844 2025-01-02T22:32:31
   11743       -24.0765        80.6469          23.52        16.2470         0.0000          7.147 2025-01-02T22:32:31
   11744        90.5894       261.3177          34.31       221.2483         0.0000          7.105 2025-01-02T22:32:31
   11745         2.1847         1.4064          37.29         2.8879         0.0000          3.999 2025-01-02T22:32:32
   11746        31.0941        89.9318          21.47        76.0600         0.0000          3.091 2025-01-02T22:32:32
   11747         2.0211         1.8188          37.78         2.9305         0.0000          4.077 2025-01-02T22:32:33
   11748       -66.2961        88.7970           5.61       -21.8977         0.0000          2.692 2025-01-02T22:32:33
   11749        -3.7160         3.0411          33.84        -2.1955         0.0000          4.063 2025-01-02T22:32:34
   11750         7.6052        36.4688          26.20        25.8397         0.0000          3.952 2025-01-02T22:32:34
   11751      -185.9197       146.4299           7.76      -112.7047         0.0000          3.956 2025-01-02T22:32:34
   11752       153.9399       313.7884          34.27       310.8341         0.0000          4.041 2025-01-02T22:32:34
   11753      -116.2605        70.1025          -1.10       -81.2093         0.0000          4.088 2025-01-02T22:32:35
   11754      -116.3662        68.2473          -1.10       -82.2426         0.0000          4.007 2025-01-02T22:32:35
   11755         5.9386        13.0997          28.80        12.4885         0.0000          3.994 2025-01-02T22:32:35
   11756       -79.3776       169.2090           8.10         5.2269         0.0000          4.070 2025-01-02T22:32:35
   11757         4.2518        14.1257          32.22        11.3147         0.0000          4.114 2025-01-02T22:32:36
   11758         0.4362         1.0651          37.78         0.9688         0.0000          4.056 2025-01-02T22:32:36
   11759        21.7532        21.0754          33.81        32.2909         0.0000          4.114 2025-01-02T22:32:37
   11760       -34.2430       400.4885          10.19       166.0012         0.0000          1.670 2025-01-02T22:32:37
   11761         0.1693         0.8713          37.78         0.6049         0.0000          4.047 2025-01-02T22:32:37
   11762        -1.0749         2.4680          39.63         0.1591         0.0000          3.921 2025-01-02T22:32:38
   11763        15.4979        32.4660          39.35        31.7309         0.0000          4.048 2025-01-02T22:32:38
   11764      -207.3483       164.3030          -1.10      -125.1968         0.0000          4.054 2025-01-02T22:32:38
   11765       -18.2480        12.6355           0.53       -11.9303         0.0000          0.619 2025-01-02T22:32:38
   11766        85.2866       105.1982          16.73       137.8857         0.0000          3.982 2025-01-02T22:32:38
   11767      -113.9072        63.2846          -1.10       -82.2649         0.0000          4.002 2025-01-02T22:32:39
   11768        24.7191       123.8229          19.83        86.6305         0.0000          3.462 2025-01-02T22:32:39
   11769      -116.9361        44.4187          -1.10       -94.7268         0.0000          4.104 2025-01-02T22:32:39
   11770       119.6623      3695.2842          58.18      1967.3044         0.0000          1.069 2025-01-02T22:32:39
   11771       -45.9283       218.5906           2.82        63.3670         0.0000          1.593 2025-01-02T22:32:40
   11772        -1.8242         1.9792          39.75        -0.8346         0.0000          4.201 2025-01-02T22:32:40
   11773       -82.8097        74.6211           9.56       -45.4992         0.0000          4.243 2025-01-02T22:32:40
   11774         0.6653         4.0919          39.85         2.7112         0.0000          4.059 2025-01-02T22:32:41
   11775         0.8474         0.8405          37.78         1.2676         0.0000          4.113 2025-01-02T22:32:41
   11776       -49.2004       160.2565           1.70        30.9279         0.0000          0.810 2025-01-02T22:32:41
   11777        19.8457        20.7372          29.82        30.2143         0.0000          4.168 2025-01-02T22:32:42
   11778       -57.4067       161.9480           9.71        23.5673         0.0000          1.502 2025-01-02T22:32:42
   11779        88.6745       108.3307          35.44       142.8398         0.0000          4.150 2025-01-02T22:32:42
   11780        -0.5558         0.8247          37.78        -0.1435         0.0000          4.163 2025-01-02T22:32:42
   11781      -109.5920        51.3481          -1.10       -83.9180         0.0000          4.112 2025-01-02T22:32:43
   11782        -0.5498         1.0356          37.78        -0.0320         0.0000          4.038 2025-01-02T22:32:43
   11783      -109.5806        57.9582          -1.10       -80.6015         0.0000          3.922 2025-01-02T22:32:43
   11784        -0.4889         1.1145          37.78         0.0683         0.0000          3.936 2025-01-02T22:32:44
   11785        -8.0666        15.7433          33.89        -0.1950         0.0000          4.075 2025-01-02T22:32:44
   11786        90.8583       143.6794          31.33       162.6980         0.0000          4.073 2025-01-02T22:32:45
   11787        27.1816        33.9399          30.49        44.1516         0.0000          4.166 2025-01-02T22:32:45
   11788        -0.8285         1.2191          37.78        -0.2189         0.0000          4.081 2025-01-02T22:32:45
   11789      -112.3850       227.0423           8.40         1.1361         0.0000          2.003 2025-01-02T22:32:46
   11790        -1.6765         3.6750          39.63         0.1610         0.0000          4.178 2025-01-02T22:32:46
   11791       -68.9268        70.4178          14.45       -33.7179         0.0000          4.161 2025-01-02T22:32:46
   11792        -6.7930        10.1457          35.60        -1.7201         0.0000          4.222 2025-01-02T22:32:46
   11793       -72.0399        14.4753          -1.10       -64.8022         0.0000          3.944 2025-01-02T22:32:47
   11794        52.6204        81.8114          27.25        93.5261         0.0000          4.224 2025-01-02T22:32:47
   11795      -194.1029       100.4031           5.46      -143.9013         0.0000          4.161 2025-01-02T22:32:47
   11796      -116.1492       262.5602           7.03        15.1309         0.0000          1.682 2025-01-02T22:32:47
   11797       -91.5079        22.8166          -1.10       -80.0996         0.0000          4.454 2025-01-02T22:32:48
   11798      -137.8000        71.4646           7.56      -102.0677         0.0000          4.490 2025-01-02T22:32:48
   11799       -55.4328       298.0138          25.23        93.5741         0.0000          3.489 2025-01-02T22:32:49
   11801        84.2974       114.7073          27.79       141.6511         0.0000          4.133 2025-01-02T22:32:49
   11802       -25.5158        82.0643          29.02        15.5164         0.0000          4.704 2025-01-02T22:32:50
   11803       269.2384       356.1787          29.03       447.3278         0.0000          4.634 2025-01-02T22:32:51
   11800        53.3359        48.6356          26.64        77.6538         0.0000          4.111 2025-01-02T22:32:51
   11804       -67.8178       100.9582          14.22       -17.3388         0.0000          4.865 2025-01-02T22:32:51
   11805         0.3650         1.9817          39.63         1.3559         0.0000          4.530 2025-01-02T22:32:51
   11806       -55.6889         8.2949          -1.10       -51.5414         0.0000          4.715 2025-01-02T22:32:51
   11807       -88.7677        55.6543           1.20       -60.9406         0.0000          4.523 2025-01-02T22:32:52
   11808        -1.3890         1.2099          37.78        -0.7841         0.0000          4.427 2025-01-02T22:32:52
   11809       133.2227       191.5156          25.53       228.9805         0.0000          4.321 2025-01-02T22:32:52
   11810       -29.8527        20.2272          -0.55       -19.7391         0.0000          2.748 2025-01-02T22:32:52
   11811       -61.5690        73.2256           1.40       -24.9562         0.0000          1.123 2025-01-02T22:32:52
   11812       -91.9975        30.9712          -2.00       -76.5119         0.0000          4.373 2025-01-02T22:32:52
   11813        -1.6786         1.8307          37.78        -0.7633         0.0000          4.402 2025-01-02T22:32:53
   11814         5.0809         4.3420          40.25         7.2519         0.0000          4.326 2025-01-02T22:32:54
   11815       -21.7010        49.9974          27.54         3.2978         0.0000          4.109 2025-01-02T22:32:54
   11816        54.2922        53.2382          29.72        80.9113         0.0000          4.395 2025-01-02T22:32:55
   11817      -100.8252       152.6028           3.51       -24.5238         0.0000          1.864 2025-01-02T22:32:55
   11818       -15.6882         0.9589          -1.10       -15.2087         0.0000          4.001 2025-01-02T22:32:55
   11819      -151.9478       226.6839          -1.10       -38.6059         0.0000          4.002 2025-01-02T22:32:56
   11820        11.5935        19.5207          30.92        21.3538         0.0000          4.667 2025-01-02T22:32:56
   11821      -119.5085        45.2407           7.66       -96.8882         0.0000          4.003 2025-01-02T22:32:56
   11822        -4.8047         2.2206          38.02        -3.6944         0.0000          4.072 2025-01-02T22:32:56
   11823         5.5140         9.1905          39.75        10.1093         0.0000          4.460 2025-01-02T22:32:56
   11824       -34.8756        22.6577          -0.65       -23.5467         0.0000          0.540 2025-01-02T22:32:56
   11825       -19.9391        61.2727          29.55        10.6973         0.0000          4.557 2025-01-02T22:32:57
   11826       112.9381       182.7733          32.52       204.3248         0.0000          4.235 2025-01-02T22:32:57
   11827       -12.1835       107.8268          30.67        41.7298         0.0000          3.807 2025-01-02T22:32:58
   11828         5.9312        15.7058          37.46        13.7841         0.0000          4.451 2025-01-02T22:32:59
   11829        88.4917        83.9016          14.75       130.4425         0.0000          4.043 2025-01-02T22:32:59
   11830         1.6790         2.1087          38.03         2.7333         0.0000          4.168 2025-01-02T22:32:59
   11831       -38.1024       263.8697          21.88        93.8324         0.0000          2.626 2025-01-02T22:32:59
   11832       -15.9981         1.0037          -1.10       -15.4962         0.0000          3.960 2025-01-02T22:32:59
   11833       182.9420       187.6712          17.25       276.7776         0.0000          4.057 2025-01-02T22:33:00
   11834       -75.5453        27.4956          -3.59       -61.7975         0.0000          3.833 2025-01-02T22:33:00
   11835        88.4471      3094.0061          51.86      1635.4502         0.0000          0.818 2025-01-02T22:33:00
   11836         7.7261        30.8272          36.98        23.1397         0.0000          3.988 2025-01-02T22:33:00
   11837        46.2880       150.3052          36.49       121.4406         0.0000          6.821 2025-01-02T22:33:03
   11838        -3.6161         2.4244          37.78        -2.4039         0.0000          6.913 2025-01-02T22:33:03
   11839        20.2052        16.5790          30.37        28.4947         0.0000          6.842 2025-01-02T22:33:03
   11840       -44.8323       228.1501          19.22        69.2428         0.0000          5.389 2025-01-02T22:33:04
   11841         0.2283         1.3880          37.78         0.9222         0.0000          7.138 2025-01-02T22:33:05
   11842        34.6650        48.1715          31.46        58.7508         0.0000          7.075 2025-01-02T22:33:06
   11843         8.1138         0.2467          -1.10         8.2372         0.0000          7.379 2025-01-02T22:33:07
   11844       -56.8165        48.0548          28.78       -32.7891         0.0000          7.634 2025-01-02T22:33:07
   11845       -14.7987        36.1878          15.88         3.2953         0.0000          7.304 2025-01-02T22:33:07
   11846         1.0315         1.6503          37.78         1.8566         0.0000          7.239 2025-01-02T22:33:07
   11847        11.8282        16.4276           2.60        20.0420         0.0000          7.606 2025-01-02T22:33:07
   11848        14.9828        10.8648          40.00        20.4152         0.0000          7.441 2025-01-02T22:33:07
   11849       -64.9118        77.8747           4.17       -25.9744         0.0000          4.343 2025-01-02T22:33:08
   11850        26.0893        28.5568          36.20        40.3677         0.0000          4.229 2025-01-02T22:33:08
   11851        -6.2469       275.6133          -3.52       131.5597         0.0000          0.662 2025-01-02T22:33:08
   11852        31.0912        82.5664          38.93        72.3744         0.0000          4.427 2025-01-02T22:33:08
   11853         1.0473         1.8358          37.78         1.9652         0.0000          4.266 2025-01-02T22:33:08
   11854       -22.0605        49.0591           9.64         2.4691         0.0000          4.186 2025-01-02T22:33:09
   11855         1.6663       128.1082           6.38        65.7203         0.0000          1.604 2025-01-02T22:33:09
   11856       -20.3410       258.2709           7.03       108.7944         0.0000          1.366 2025-01-02T22:33:09
   11857       -72.8019        99.4222           4.60       -23.0908         0.0000          1.253 2025-01-02T22:33:10
   11858         7.0159         8.4716          39.64        11.2517         0.0000          3.878 2025-01-02T22:33:10
   11859      -104.9577       156.3313          15.57       -26.7921         0.0000          3.006 2025-01-02T22:33:11
   11860         0.0513         0.2213          -1.10         0.1620         0.0000          3.986 2025-01-02T22:33:11
   11861       -40.1981       275.5381          21.24        97.5710         0.0000          2.926 2025-01-02T22:33:11
   11862       -59.5601        43.6459          19.77       -37.7371         0.0000          4.148 2025-01-02T22:33:11
   11863        30.3964        30.5709          32.06        45.6819         0.0000          3.991 2025-01-02T22:33:11
   11864       -87.0248       113.3249          -1.10       -30.3623         0.0000          3.903 2025-01-02T22:33:12
   11865       -53.4088       215.4554           6.68        54.3189         0.0000          1.602 2025-01-02T22:33:12
   11866         2.6186         1.8264          37.78         3.5318         0.0000          4.192 2025-01-02T22:33:12
   11867        56.2271        52.1925          35.61        82.3233         0.0000          4.053 2025-01-02T22:33:13
   11868         3.1757         2.1516          37.78         4.2515         0.0000          3.922 2025-01-02T22:33:13
   11869         2.5584         1.8172          37.78         3.4670         0.0000          4.011 2025-01-02T22:33:13
   11870         1.3841         2.2487          37.78         2.5084         0.0000          4.250 2025-01-02T22:33:14
   11871         2.7929         2.4247          37.78         4.0053         0.0000          4.190 2025-01-02T22:33:15
   11872        12.6097         0.3785          -1.10        12.7989         0.0000          4.211 2025-01-02T22:33:15
   11873         3.6920         2.4146          37.78         4.8992         0.0000          4.246 2025-01-02T22:33:15
   11874       -64.2416        94.5579          13.64       -16.9627         0.0000          4.187 2025-01-02T22:33:15
   11875         5.7447         8.5460          39.39        10.0177         0.0000          4.407 2025-01-02T22:33:16
   11876       -87.7025        91.3339          -1.10       -42.0356         0.0000          4.232 2025-01-02T22:33:16
   11877         0.2830         1.7651          37.31         1.1655         0.0000          4.249 2025-01-02T22:33:16
   11878      -100.8980       148.0008           7.76       -26.8976         0.0000          4.184 2025-01-02T22:33:16
   11879        10.5428        11.5639          38.91        16.3248         0.0000          4.302 2025-01-02T22:33:17
   11880         8.9455        22.7421          23.25        20.3165         0.0000          4.194 2025-01-02T22:33:17
   11881         9.7476        12.7050          31.34        16.1001         0.0000          4.074 2025-01-02T22:33:17
   11882       -39.6674        48.6896          -3.40       -15.3226         0.0000          0.291 2025-01-02T22:33:17
   11883        -7.4407        76.4259          21.06        30.7722         0.0000          3.118 2025-01-02T22:33:19
   11884        27.5734        24.5947          29.70        39.8708         0.0000          4.490 2025-01-02T22:33:19
   11885        29.6092        28.3401          33.18        43.7792         0.0000          5.192 2025-01-02T22:33:20
   11886        48.3256        36.6696          32.68        66.6604         0.0000          4.667 2025-01-02T22:33:20
   11887       -63.2628        57.4743          -1.10       -34.5256         0.0000          4.328 2025-01-02T22:33:20
   11888        -4.3310        13.2751          22.87         2.3065         0.0000          5.019 2025-01-02T22:33:20
   11889       -95.1822       120.1860           2.38       -35.0892         0.0000          1.089 2025-01-02T22:33:20
   11890        -9.6666         2.0526          -1.10        -8.6403         0.0000          5.369 2025-01-02T22:33:20
   11891       -47.7903        97.7237           4.90         1.0716         0.0000          4.425 2025-01-02T22:33:20
   11892        27.2953        43.0294          30.95        48.8101         0.0000          5.315 2025-01-02T22:33:21
   11893        15.6019        24.2306          39.53        27.7172         0.0000          4.283 2025-01-02T22:33:21
   11894        10.6705        24.9402          39.99        23.1406         0.0000          4.450 2025-01-02T22:33:22
   11895         3.0059         2.9777          37.78         4.4947         0.0000          5.071 2025-01-02T22:33:22
   11896       -44.6490       293.6167          14.59       102.1594         0.0000          2.220 2025-01-02T22:33:22
   11897         0.5859         1.6974          37.31         1.4346         0.0000          4.506 2025-01-02T22:33:23
   11898       -30.0851       116.7640           7.66        28.2969         0.0000          1.813 2025-01-02T22:33:23
   11899       -42.3488       309.5352          27.80       112.4189         0.0000          3.830 2025-01-02T22:33:23
   11901        11.3573        19.8193          39.73        21.2669         0.0000          4.078 2025-01-02T22:33:24
   11902       -50.3671        38.6504          -1.10       -31.0419         0.0000          4.090 2025-01-02T22:33:24
   11903       -14.3295       130.2899          16.11        50.8154         0.0000          3.067 2025-01-02T22:33:24
   11904         8.5089         0.4341          -1.10         8.7259         0.0000          4.143 2025-01-02T22:33:24
   11905        84.7337       110.5247          31.76       139.9961         0.0000          4.404 2025-01-02T22:33:25
   11900       -14.2585       185.4180          26.15        78.4505         0.0000          3.333 2025-01-02T22:33:25
   11906         8.8295        19.1349          40.13        18.3969         0.0000          3.966 2025-01-02T22:33:25
   11907       -30.2679        78.1817           1.89         8.8230         0.0000          0.992 2025-01-02T22:33:26
   11908        19.8867        12.8345          32.15        26.3040         0.0000          4.457 2025-01-02T22:33:27
   11909         5.8917         2.2032          37.78         6.9933         0.0000          4.369 2025-01-02T22:33:27
   11910        14.6463        22.3776          33.56        25.8351         0.0000          4.513 2025-01-02T22:33:28
   11911         3.1690         1.9212          37.78         4.1296         0.0000          4.694 2025-01-02T22:33:28
   11912         1.1320         1.9455          37.78         2.1048         0.0000          4.790 2025-01-02T22:33:28
   11913       118.2254       274.9129          36.10       255.6819         0.0000          4.574 2025-01-02T22:33:28
   11914       -40.4529        21.7805          -1.10       -29.5626         0.0000          4.445 2025-01-02T22:33:29
   11915       -16.7589         2.6093          -1.10       -15.4543         0.0000          4.618 2025-01-02T22:33:29
   11916         1.8674         1.8243          37.78         2.7795         0.0000          4.757 2025-01-02T22:33:29
   11917         5.2938         7.7157          36.18         9.1516         0.0000          4.512 2025-01-02T22:33:29
   11918        -2.7093         2.6317          37.43        -1.3934         0.0000          5.986 2025-01-02T22:33:30
   11919        -2.0124         2.6463          37.43        -0.6892         0.0000          4.435 2025-01-02T22:33:31
   11920        14.7013         9.3996          38.28        19.4011         0.0000          4.560 2025-01-02T22:33:31
   11921        10.2849         4.2702          30.53        12.4200         0.0000          4.488 2025-01-02T22:33:31
   11922         6.4924        11.7468          39.51        12.3658         0.0000          4.549 2025-01-02T22:33:32
   11923        23.0336        86.2572          22.05        66.1622         0.0000          3.255 2025-01-02T22:33:33
   11924        11.7545        10.8573          33.18        17.1831         0.0000          4.692 2025-01-02T22:33:33
   11925       -36.0730        64.1440           8.99        -4.0010         0.0000          4.678 2025-01-02T22:33:33
   11926         8.1857         4.9804          30.28        10.6759         0.0000          4.728 2025-01-02T22:33:33
   11927       -35.1874        13.7010          -1.10       -28.3369         0.0000          4.494 2025-01-02T22:33:33
   11928        12.0439         0.5275          -1.10        12.3077         0.0000          4.727 2025-01-02T22:33:34
   11929        13.9154         7.1405          32.46        17.4857         0.0000          4.701 2025-01-02T22:33:34
   11930       -20.6818       172.0625           7.00        65.3494         0.0000          1.744 2025-01-02T22:33:34
   11931         5.7916        19.6985          36.25        15.6409         0.0000          4.493 2025-01-02T22:33:34
