 Episode    Policy Loss     Value Loss   Total Reward     Total Loss Curiosity Loss     Time Delta                Time
   13221        -0.7673         3.5876          37.97         9.2158         0.8189          5.415 2025-01-03T01:34:06
   13222       190.1282       354.7534          38.49       401.2017         3.3697          5.070 2025-01-03T01:34:06
   13223        -1.0898        44.3111          12.02        31.6374         1.0572          2.562 2025-01-03T01:34:06
   13224        -0.6124         3.3808          37.97        10.5011         0.9423          5.354 2025-01-03T01:34:07
   13225       264.2390       264.4653          27.62       455.2819         5.8810          5.320 2025-01-03T01:34:07
   13226       225.2842      1797.0033          65.43      1139.7446         1.5959          2.215 2025-01-03T01:34:08
   13227       181.3186       228.4690          29.79       332.7812         3.7228          5.104 2025-01-03T01:34:09
   13228       -29.7626         9.6286          -0.83        16.4439         4.1392          5.347 2025-01-03T01:34:09
   13229         3.6096         2.3512          40.10        18.2112         1.3426          5.130 2025-01-03T01:34:09
   13230      -100.8786        70.0373          -0.88       -25.3241         4.0536          4.989 2025-01-03T01:34:09
   13231        -0.2260         2.3073          32.10        24.8180         2.3890          5.442 2025-01-03T01:34:09
   13232      -177.0718      1809.4343          64.84       770.1208         4.2475          4.895 2025-01-03T01:34:10
   13233         3.1231         2.0313          40.34        18.8907         1.4752          5.617 2025-01-03T01:34:11
   13234         4.0777         3.7437          34.72        16.1080         1.0158          5.521 2025-01-03T01:34:11
   13235         0.1435         2.2140          37.96         8.4480         0.7197          4.965 2025-01-03T01:34:11
   13236         2.8345         5.7743          36.76        15.9244         1.0203          5.099 2025-01-03T01:34:12
   13237        21.6987       106.0623          29.79       103.8130         2.9083          5.678 2025-01-03T01:34:13
   13238        -0.2551         1.8617          37.95         7.2020         0.6526          4.898 2025-01-03T01:34:13
   13239       233.0447      1765.9037          78.65      1162.1409         4.6144          4.924 2025-01-03T01:34:14
   13240        19.2190        43.4466          36.57        74.6673         3.3725          5.106 2025-01-03T01:34:14
   13241       -29.1187         7.4737          -0.80        13.9212         3.9303          5.504 2025-01-03T01:34:14
   13242       -94.7499        51.3833          -0.84       -29.3215         3.9737          4.970 2025-01-03T01:34:14
   13243        16.0166        21.6276          37.32        48.3189         2.1489          5.684 2025-01-03T01:34:15
   13244         0.3708         1.4766          37.94         9.2056         0.8096          5.486 2025-01-03T01:34:15
   13245        -6.1473        20.8267          30.45        36.5791         3.2313          5.304 2025-01-03T01:34:16
   13246         1.1163         5.8194          36.75        14.1915         1.0165          5.348 2025-01-03T01:34:17
   13247         2.7885         1.8307          40.08        20.0425         1.6339          5.672 2025-01-03T01:34:17
   13248         0.6960         2.5468          40.08        20.3488         1.8379          5.090 2025-01-03T01:34:17
   13249        -0.8096         3.5724          34.70        14.5355         1.3559          5.035 2025-01-03T01:34:18
   13250         1.6988         1.2368          37.94        13.0352         1.0718          4.917 2025-01-03T01:34:18
   13251       101.4557        58.0204          18.65       194.7099         6.4244          4.964 2025-01-03T01:34:19
   13252       -27.3445         5.7105          -0.80        12.6847         3.7174          4.834 2025-01-03T01:34:19
   13253        61.7407       206.4856          15.63       221.9871         5.7004          6.148 2025-01-03T01:34:19
   13254       -89.1282        38.1362          -0.82       -31.2958         3.8764          4.842 2025-01-03T01:34:19
   13255       -22.7931         5.5067          -0.11         3.4495         2.3489          1.471 2025-01-03T01:34:20
   13256        97.9019      1101.3876          53.56       652.0535         0.3458          1.571 2025-01-03T01:34:21
   13257       -14.3870        23.3351          23.26        43.0275         4.5747          5.916 2025-01-03T01:34:21
   13258         2.4884         4.8208          36.74        18.7142         1.3815          5.782 2025-01-03T01:34:21
   13259       120.9680       178.0289          20.55       258.8323         4.8850          4.927 2025-01-03T01:34:21
   13260        -9.2338         8.3739          31.02        22.1716         2.7218          5.049 2025-01-03T01:34:22
   13261         1.1666         2.0465          40.07        18.0073         1.5817          5.830 2025-01-03T01:34:23
   13262        -0.6352        12.4120          31.53        34.1448         2.8574          6.075 2025-01-03T01:34:23
   13263        -0.0694         1.5105          40.07        13.8744         1.3189          4.962 2025-01-03T01:34:23
   13264        -2.0962         4.2092          33.76        10.6389         1.0630          4.913 2025-01-03T01:34:23
   13265       -50.7146        19.4261           0.78        -1.3178         3.9684          4.849 2025-01-03T01:34:24
   13266       -25.5628         4.2257          -0.81        12.0679         3.5518          5.227 2025-01-03T01:34:24
   13267       -62.1909       163.4583           1.94        32.9201         1.3382          1.719 2025-01-03T01:34:24
   13268       -33.5999       265.2953           1.52       112.7992         1.3751          1.601 2025-01-03T01:34:25
   13269         1.7938         1.2777          37.93        12.7240         1.0291          4.916 2025-01-03T01:34:25
   13270         1.9026         1.1353          37.93        12.9398         1.0469          5.248 2025-01-03T01:34:26
   13271      -105.9557        29.5116          -0.19       -16.6574         7.4542          4.984 2025-01-03T01:34:26
   13272         1.2560         1.6705          40.06        15.9946         1.3903          5.439 2025-01-03T01:34:26
   13273         1.6780         1.1374          37.93        13.3966         1.1150          5.386 2025-01-03T01:34:27
   13274       -40.3646         6.1108           7.29        24.4683         6.1778          5.040 2025-01-03T01:34:27
   13275       -40.8242         5.8519           5.85        33.2034         7.1102          5.181 2025-01-03T01:34:28
   13276         4.4745         1.5835          41.06        20.0670         1.4801          5.186 2025-01-03T01:34:29
   13277      -129.4273        90.8760          -0.87       -42.6958         4.1294          5.141 2025-01-03T01:34:29
   13278       -25.8595         3.7629          -0.84        10.0660         3.4044          5.278 2025-01-03T01:34:29
   13279         0.6070         1.3285          37.95         8.2038         0.6933          5.415 2025-01-03T01:34:30
   13280         0.6237         1.3701          37.95         8.1448         0.6836          5.323 2025-01-03T01:34:30
   13281         0.5890         1.5083          36.74         9.7023         0.8359          5.276 2025-01-03T01:34:31
   13282         0.2577         1.6398          36.74         8.1805         0.7103          5.275 2025-01-03T01:34:31
   13283      -219.3292       130.1508          -0.29       -81.3689         7.2885          5.356 2025-01-03T01:34:31
   13284       -15.3608        21.7397          31.25        32.5354         3.7026          5.155 2025-01-03T01:34:32
   13285        -1.1731         1.6934          36.74        12.4669         1.2793          5.227 2025-01-03T01:34:32
   13286       -70.8554        14.7241          -0.53         7.6978         7.1191          5.190 2025-01-03T01:34:32
   13287       -71.0251        13.8279          -0.58        14.6517         7.8763          5.156 2025-01-03T01:34:33
   13288         9.2243        19.4698          34.91        40.2463         2.1287          5.324 2025-01-03T01:34:34
   13289       -21.6542         2.4828          -0.86        13.2613         3.3674          5.016 2025-01-03T01:34:34
   13290         0.3115         2.3587          36.77         8.1468         0.6656          5.149 2025-01-03T01:34:35
   13291       172.5395       333.3104          20.92       382.1723         4.2978          5.855 2025-01-03T01:34:35
   13292        -2.8657         2.3878          36.77         7.6468         0.9319          5.261 2025-01-03T01:34:35
   13293        -3.7843         7.1980          38.13        12.4037         1.2589          5.256 2025-01-03T01:34:36
   13294         0.9042         1.6387          40.12        16.8849         1.5161          5.195 2025-01-03T01:34:36
   13295       -43.3671         7.3253           7.20        29.7172         6.9422          5.066 2025-01-03T01:34:37
   13296       -52.4836        44.7399           5.47        47.1339         7.7247          5.441 2025-01-03T01:34:37
   13297        -1.8500         1.9859          40.13        12.7538         1.3611          5.145 2025-01-03T01:34:37
   13298       -18.2409        81.6252           6.64        76.5119         5.3940          4.922 2025-01-03T01:34:37
   13299       -55.7112       133.4823           1.98        21.9980         1.0968          1.729 2025-01-03T01:34:38
   13301       -43.2126        36.9696           2.78        39.2228         6.3951          5.415 2025-01-03T01:34:39
   13302       -61.7115        14.1798           2.35        12.3883         6.7010          5.984 2025-01-03T01:34:40
   13300       -16.4355        26.4384          14.15        12.7308         1.5947          2.530 2025-01-03T01:34:40
   13303       -14.3764         1.0888          -0.87        30.4500         4.4282          5.979 2025-01-03T01:34:40
   13304      -101.2480       326.6385          23.74        98.0276         3.5956          5.673 2025-01-03T01:34:41
   13305         3.7168         1.7052          41.16        18.7803         1.4211          5.811 2025-01-03T01:34:41
   13306        -0.5460         1.8046          40.41         9.6598         0.9304          5.495 2025-01-03T01:34:41
   13307       -27.6812         6.7393           9.65        36.7659         6.1077          4.940 2025-01-03T01:34:42
   13308       -37.8059       117.2813          -0.15        29.7328         0.8898          1.539 2025-01-03T01:34:42
   13309        77.7987        51.8333          10.11       172.8731         6.9158          5.971 2025-01-03T01:34:43
   13310       272.3005       345.2205          31.38       498.1167         5.3206          6.340 2025-01-03T01:34:43
   13311       -11.5415        29.9388          30.46        22.0700         1.8642          6.279 2025-01-03T01:34:43
   13312         0.8026         2.1583          38.02         7.1246         0.5243          6.481 2025-01-03T01:34:45
   13313       -39.9048        78.2622           3.04         8.8701         0.9644          1.840 2025-01-03T01:34:45
   13314       178.1153       245.1390          33.38       350.9858         5.0301          6.667 2025-01-03T01:34:45
   13315       -83.1314        24.6414          -0.82        -7.8353         6.2975          6.565 2025-01-03T01:34:46
   13316         2.6917         2.2393          38.02        10.0961         0.6285          8.387 2025-01-03T01:34:47
   13317         0.9611         0.0033          -0.89        45.1703         4.4208          6.290 2025-01-03T01:34:47
   13318       -31.4767        15.3456           5.48        29.6966         5.3500          4.364 2025-01-03T01:34:47
   13319      -339.4526      1086.8276          -0.79       240.1151         3.6154          6.821 2025-01-03T01:34:47
   13320        10.9446       107.4280          34.15        96.0774         3.1419          6.970 2025-01-03T01:34:48
   13321         0.8460         2.0480          38.03         9.5118         0.7642          5.708 2025-01-03T01:34:48
   13322         1.6082         1.8766          38.04         8.4421         0.5896          6.320 2025-01-03T01:34:49
   13323       -21.6825        10.7101           8.85        74.2194         9.0547          6.077 2025-01-03T01:34:49
   13324        -0.6473         3.3333          36.83        11.5381         1.0519          4.983 2025-01-03T01:34:49
   13325         1.5571         2.7635          38.02         8.7661         0.5827          4.966 2025-01-03T01:34:50
   13326      -160.3404       159.9122          18.77       -37.9012         4.2483          5.934 2025-01-03T01:34:51
   13327         6.1427         0.1202          -0.91        50.5316         4.4329          4.804 2025-01-03T01:34:52
   13328        -0.5923         3.1546          36.82        10.6730         0.9688          5.013 2025-01-03T01:34:52
   13329         0.6271         2.8640          38.02         8.3746         0.6315          4.866 2025-01-03T01:34:52
   13330       -63.1530        18.5073          -0.78        14.0483         6.7948          6.042 2025-01-03T01:34:52
   13331        -0.6123         3.3480          36.82         9.3781         0.8316          4.964 2025-01-03T01:34:53
   13332      -322.9712       986.2087          -0.81       207.2034         3.7070          5.873 2025-01-03T01:34:53
   13333      -110.3965        36.0317          -0.74       -21.9319         7.0449          5.697 2025-01-03T01:34:53
   13334       -17.8175        53.3830          24.15        39.6810         3.0807          5.598 2025-01-03T01:34:54
   13335         0.7152         1.5857          40.42        11.9718         1.0464          4.960 2025-01-03T01:34:54
   13336         3.7242         0.1162          -0.81        71.9449         6.8163          5.508 2025-01-03T01:34:55
   13337        -1.8725         2.7385          36.80        10.1939         1.0697          5.175 2025-01-03T01:34:55
   13338       -37.2347      1188.4965          63.20       589.6921         3.2679          3.969 2025-01-03T01:34:55
   13339         6.5131         0.1642          -0.92        50.6748         4.4080          4.862 2025-01-03T01:34:56
   13340        -3.6238         4.0342          37.92        13.7312         1.5338          4.857 2025-01-03T01:34:57
   13341         0.1759         2.6137          36.80         9.9141         0.8431          4.960 2025-01-03T01:34:57
   13342        74.2778        41.5220          17.46       147.6458         5.2607          5.275 2025-01-03T01:34:58
   13343        -0.7650         2.2125          40.40        12.3578         1.2017          5.065 2025-01-03T01:34:58
   13344       -43.3194       128.4903           4.33        29.9122         0.8986          1.811 2025-01-03T01:34:58
   13345      -325.0830       824.6714          -0.80       124.1349         3.6882          5.446 2025-01-03T01:34:59
   13346       -67.8039        13.3406          -0.81        25.6821         8.6816          5.385 2025-01-03T01:34:59
   13347       -20.6769        23.5524          -0.37         7.3791         1.6280          1.566 2025-01-03T01:34:59
   13348        -4.6504        12.3440          30.44        20.3986         1.8877          4.952 2025-01-03T01:34:59
   13349         2.3091         0.8405          40.16        17.5208         1.4792          5.469 2025-01-03T01:35:00
   13350        94.8920       132.1739          10.24       225.5896         6.4611          5.389 2025-01-03T01:35:00
   13351        -2.3208         3.7537          38.14        13.9796         1.4424          5.196 2025-01-03T01:35:00
   13352       -10.5462         6.6114          37.97         2.8683         1.0109          5.309 2025-01-03T01:35:00
   13353        11.8961         0.5866          -0.90        56.2610         4.4072          5.164 2025-01-03T01:35:02
   13354       -17.9178       119.7658           4.32        46.3825         0.4417          2.075 2025-01-03T01:35:02
   13355        -0.0099         2.0587          40.36        14.8015         1.3782          5.521 2025-01-03T01:35:02
   13356       -47.9346       118.2526          13.00        27.3853         1.6194          2.755 2025-01-03T01:35:02
   13357        20.8974       103.2252          36.10        89.6365         1.7127          5.618 2025-01-03T01:35:03
   13358      -336.2845       690.7709          -0.75        45.1271         3.6026          5.073 2025-01-03T01:35:04
   13359      -145.0283        68.3272          -0.78       -34.3243         7.6540          5.218 2025-01-03T01:35:04
   13360         2.0156         2.2490          37.97        11.5066         0.8366          5.593 2025-01-03T01:35:04
   13361        -3.6150         2.5707          37.95         8.2350         1.0565          5.165 2025-01-03T01:35:04
   13362       -10.2975        45.8904          11.30        27.3597         1.4712          2.332 2025-01-03T01:35:05
   13363         0.2824         3.9362           7.20        65.0335         6.2783          5.621 2025-01-03T01:35:05
   13364       135.7037       196.7448          10.06       313.3662         7.9290          5.213 2025-01-03T01:35:05
   13365        85.4086       176.1926          32.13       201.6324         2.8128          5.301 2025-01-03T01:35:06
   13366        17.0107         1.3138          -0.86        62.4060         4.4738          5.225 2025-01-03T01:35:07
   13367        -0.8583         2.7140          37.94        11.2916         1.0793          4.933 2025-01-03T01:35:07
   13368         0.5167         2.6372          37.95        10.5909         0.8756          5.393 2025-01-03T01:35:08
   13369       252.3786       362.1271          32.18       484.6771         5.1235          4.934 2025-01-03T01:35:08
   13370      -264.5787       176.7882          -0.70      -109.7785         6.6406          4.897 2025-01-03T01:35:09
   13371      -316.0214       545.4780          -0.32        22.8977         6.6180          5.512 2025-01-03T01:35:09
   13372         1.5909         3.7954          36.73        10.5172         0.7029          5.427 2025-01-03T01:35:09
   13373        75.7912        81.0398          11.54       167.9376         5.1627          4.445 2025-01-03T01:35:09
   13374        -0.6176         2.6046          37.93         7.6565         0.6972          5.518 2025-01-03T01:35:10
   13375        -6.3589        45.3195          27.37        39.6489         2.3348          5.738 2025-01-03T01:35:10
   13376         0.4244         4.7609          38.10        16.1590         1.3354          5.010 2025-01-03T01:35:11
   13377        72.2853        97.5382          30.12       160.5611         3.9507          5.503 2025-01-03T01:35:11
   13378        17.4576         1.4430          -0.81        63.7046         4.5526          4.849 2025-01-03T01:35:12
   13379         0.8323         5.4248          36.71        14.3682         1.0824          4.915 2025-01-03T01:35:12
   13380        -6.4250         3.0470          34.37         7.4863         1.2388          5.398 2025-01-03T01:35:13
   13381       196.0157       334.3154          32.82       413.1557         4.9982          4.780 2025-01-03T01:35:13
   13382      -229.3853       128.5411          -0.42       -90.4902         7.4625          4.768 2025-01-03T01:35:14
   13383        -0.4133         2.1777          37.92         7.0276         0.6352          4.847 2025-01-03T01:35:14
   13384      -257.8199       440.2354          -0.03        32.4338         7.0136          5.310 2025-01-03T01:35:15
   13385       136.8575      1273.3939          59.48       783.0145         0.9460          1.489 2025-01-03T01:35:15
   13386         2.9485         3.7998          40.07        17.0123         1.2164          5.368 2025-01-03T01:35:15
   13387         2.8882         3.2078          40.30        19.7670         1.5275          5.412 2025-01-03T01:35:16
   13388         4.6529         7.9182          36.71        17.6251         0.9013          5.615 2025-01-03T01:35:16
   13389        21.2299       202.3794          38.09       143.2472         2.0828          5.188 2025-01-03T01:35:16
   13390      -103.6858        87.7641          11.49         6.2016         6.6005          5.419 2025-01-03T01:35:16
   13391        13.1337         0.8121          -0.77        59.3800         4.5840          4.942 2025-01-03T01:35:17
   13392         1.5903         3.5109          40.31        13.3787         1.0033          5.376 2025-01-03T01:35:18
   13393         4.2318         4.1986          40.32        19.5073         1.3176          4.964 2025-01-03T01:35:18
   13394      -137.1517        70.4060          -0.48       -39.4578         6.2491          4.789 2025-01-03T01:35:18
   13395       122.5610      1247.2411          62.89       760.9785         1.4797          2.501 2025-01-03T01:35:19
   13396         4.8784         5.2794          36.17        17.3005         0.9782          4.830 2025-01-03T01:35:19
   13397        -0.0422         1.1447          37.92         6.5176         0.5987          4.834 2025-01-03T01:35:19
   13398      -251.1278       385.0243          -0.05        10.2860         6.8902          5.679 2025-01-03T01:35:20
   13399        18.4122       205.3336          16.32       136.4864         1.5407          3.395 2025-01-03T01:35:21
   13401       -24.2189         2.8362           3.39        44.8516         6.7652          5.168 2025-01-03T01:35:21
   13402        71.9271       107.1414          34.99       152.9787         2.7481          5.743 2025-01-03T01:35:21
   13403         6.5442         0.1787          -0.77        52.6371         4.6004          5.001 2025-01-03T01:35:22
   13404         3.1894         3.6401          40.31        17.4108         1.2401          5.843 2025-01-03T01:35:22
   13400        31.8286        80.0601          33.38        93.0342         2.1176          6.270 2025-01-03T01:35:23
   13405      -152.8242        58.8392          -0.64       -50.6133         7.2791          4.928 2025-01-03T01:35:23
   13406         0.6722       113.2567          30.62        78.1166         2.0816          5.321 2025-01-03T01:35:23
   13407         5.8536         4.1823          40.16        20.7924         1.2848          5.180 2025-01-03T01:35:24
   13408        -0.1855         0.6234          37.91         6.4015         0.6275          5.643 2025-01-03T01:35:24
   13409         3.8899         5.0478          36.73        18.0120         1.1598          5.171 2025-01-03T01:35:25
   13410      -243.3776       325.4017          -0.21       -15.1318         6.5545          5.440 2025-01-03T01:35:26
   13411        18.5950         7.2215          -0.18        91.9768         6.9771          4.911 2025-01-03T01:35:26
   13412        -0.2283         0.6258          37.91         6.3171         0.6233          5.563 2025-01-03T01:35:26
   13413         1.6562         0.0042          -0.79        47.6645         4.6006          4.993 2025-01-03T01:35:27
   13414       -12.7389        10.3219          13.64        53.6493         6.1227          5.527 2025-01-03T01:35:27
   13415        26.6826       120.2364          33.40       107.3725         2.0572          5.421 2025-01-03T01:35:27
   13416       -12.6577        23.9689           7.19        62.8552         6.3528          6.665 2025-01-03T01:35:28
   13417      -174.6902        89.0689          -0.54       -63.3814         6.6774          4.769 2025-01-03T01:35:28
   13418       -15.0204         3.6045           8.90        50.6716         6.3890          5.013 2025-01-03T01:35:28
   13419        -4.5367         5.8635          37.83         9.6451         1.1250          4.980 2025-01-03T01:35:30
   13420        13.6817       193.8872          31.99       142.8013         3.2176          5.696 2025-01-03T01:35:30
   13421         0.1995         1.8844          36.73         9.2760         0.8134          5.666 2025-01-03T01:35:30
   13422      -186.9695       118.0944          -0.55       -63.1222         6.4800          4.958 2025-01-03T01:35:31
   13423        -1.9038         0.0589          -0.82        43.9471         4.5821          4.803 2025-01-03T01:35:31
   13424      -245.1281       281.7802          -0.34       -41.7128         6.2525          5.744 2025-01-03T01:35:31
   13425        -0.1830         1.2439          36.74         7.3586         0.6920          5.917 2025-01-03T01:35:32
   13426       -22.4198         1.2237          -0.73        50.1694         7.1977          4.973 2025-01-03T01:35:33
   13427        -4.4672         3.4767          -0.53        67.4046         7.0133          6.135 2025-01-03T01:35:33
   13428        -9.5157         2.6064           4.62        59.2095         6.7422          6.153 2025-01-03T01:35:33
   13429      -206.8603       128.8396          -0.71       -77.1528         6.5288          5.102 2025-01-03T01:35:33
   13430        50.5484       145.0456          16.97       192.3273         6.9256          5.506 2025-01-03T01:35:34
   13431         6.4817        54.6679          31.16        53.9812         2.0166          5.946 2025-01-03T01:35:36
   13432         4.4138         7.4466           3.64        73.8357         6.5699          6.242 2025-01-03T01:35:36
   13433        -2.2108         4.1671          40.31        11.3163         1.1444          6.594 2025-01-03T01:35:37
   13434      -261.9602       170.6277          -0.77      -104.1328         7.2514          5.729 2025-01-03T01:35:37
   13435        -4.6435         0.2258          -0.85        41.3744         4.5905          5.762 2025-01-03T01:35:37
   13436      -245.8481       252.7780          -0.43       -59.0331         6.0426          6.140 2025-01-03T01:35:38
   13437       -19.8730        14.5944          -0.76        56.2618         6.8838          5.815 2025-01-03T01:35:39
   13438        -3.6580         8.1009          40.07        10.4545         1.0062          6.211 2025-01-03T01:35:39
   13439      -169.3616        87.0304          -0.77       -54.7110         7.1135          5.764 2025-01-03T01:35:39
   13440       -54.5764        10.5227          -0.68        23.9374         7.3252          6.069 2025-01-03T01:35:39
   13441        84.4434        72.8783           8.41       177.2260         5.6343          5.974 2025-01-03T01:35:39
   13442       175.8395       323.9616          32.37       383.9187         4.6098          5.467 2025-01-03T01:35:39
   13443       217.6146      1851.8929          63.67      1161.9642         1.8403          2.475 2025-01-03T01:35:40
   13444       -39.4024         9.1882           8.75        19.4721         5.4280          5.415 2025-01-03T01:35:41
   13445        65.9608        19.7733           0.93       141.9732         6.6126          5.464 2025-01-03T01:35:42
   13446      -173.0670        92.2816           0.15       -40.2977         8.6629          5.137 2025-01-03T01:35:42
   13447        -6.7437         0.4457          -0.87        39.7124         4.6233          5.017 2025-01-03T01:35:42
   13448         7.4205        24.8658          34.99        52.2519         3.2398          5.455 2025-01-03T01:35:42
   13449        15.9042        66.8266          17.18       111.6694         6.2352          5.167 2025-01-03T01:35:44
   13450        11.3611        78.6347          33.68        79.8454         2.9167          5.326 2025-01-03T01:35:44
   13451       -67.7964        14.4594          -0.80        12.9276         7.3494          5.242 2025-01-03T01:35:44
   13452      -134.3613        45.1987          -0.78       -36.3292         7.5433          5.383 2025-01-03T01:35:44
   13453       202.6628       320.9523          31.71       410.4302         4.7291          5.260 2025-01-03T01:35:44
   13454       106.1588       165.9374          18.56       240.7748         5.1647          5.181 2025-01-03T01:35:45
   13455       -12.7942         5.6840          -0.84         4.6592         1.4611          1.221 2025-01-03T01:35:45
   13456        -2.0349        14.4320          37.93        10.1353         0.4954          5.350 2025-01-03T01:35:45
   13457        90.3689      1160.6327          59.66       679.4870         0.8802          1.735 2025-01-03T01:35:46
   13458       -24.1209         1.7853          -0.75        39.8713         6.3100          5.397 2025-01-03T01:35:46
   13459        82.6498        66.3321          20.15       183.2506         6.7435          5.765 2025-01-03T01:35:47
   13460        31.5760        19.0003          19.92       102.1259         6.1050          5.625 2025-01-03T01:35:48
   13461        -7.4412         0.5998          -0.90        38.6312         4.5773          5.515 2025-01-03T01:35:48
   13462        -5.0858         0.8260          -4.90        -2.2576         0.2415          0.173 2025-01-03T01:35:48
   13463        98.1748       111.4703          20.91       215.7222         6.1812          5.615 2025-01-03T01:35:48
   13464        -7.2921         1.6065          -4.92        -2.4389         0.4050          0.473 2025-01-03T01:35:48
   13465       -17.4613         4.9166          -4.09        -4.1455         1.0857          1.173 2025-01-03T01:35:49
   13466       287.5132      1494.2952          80.14      1063.7914         2.9131          5.545 2025-01-03T01:35:50
   13467         4.9160         0.4863          -0.59        67.9294         6.2770          6.335 2025-01-03T01:35:50
   13468       -50.1911         6.8938          -0.82        22.7619         6.9506          6.024 2025-01-03T01:35:50
   13469       -60.5146         8.2652          -0.91        26.0826         8.2465          6.292 2025-01-03T01:35:51
   13470        -3.1635        17.9925          37.99        10.8924         0.5060          5.957 2025-01-03T01:35:51
   13471       193.3474       165.3473          18.01       340.1082         6.4087          5.386 2025-01-03T01:35:52
   13472        -2.2593        17.9257          38.01        12.4736         0.5770          5.516 2025-01-03T01:35:52
   13473        -2.1525        19.5655          36.75        14.3194         0.6689          6.636 2025-01-03T01:35:52
   13474        -7.0946         0.5842          -0.93        38.1118         4.4914          5.082 2025-01-03T01:35:53
   13475        -6.1361        18.8174          38.00        10.5943         0.7322          5.093 2025-01-03T01:35:53
   13476        -3.6777        18.7211          38.01        11.5123         0.5829          5.286 2025-01-03T01:35:54
   13477        -9.5078        18.9504          38.01         8.2974         0.8330          5.552 2025-01-03T01:35:54
   13478        -4.9500        19.2000          38.01        12.4008         0.7751          5.204 2025-01-03T01:35:55
   13479       -57.4213        17.6397          -0.78        11.8758         6.0477          5.158 2025-01-03T01:35:55
   13480        13.3756         0.5702          -0.86        95.4852         8.1824          5.158 2025-01-03T01:35:55
   13481       -49.9662         5.1658          -0.80        31.7621         7.9145          5.147 2025-01-03T01:35:56
   13482       -20.9959        41.3381          31.37        28.2385         2.8565          5.184 2025-01-03T01:35:56
   13483       197.4676       287.1234          33.76       380.0454         3.9016          5.071 2025-01-03T01:35:57
   13484       -19.7190        28.7243          36.82        10.0850         1.5442          5.215 2025-01-03T01:35:57
   13485        -3.4520        17.9865          40.34        16.6687         1.1127          5.238 2025-01-03T01:35:57
   13486        -8.4489         0.8186          -0.96        35.8074         4.3847          4.962 2025-01-03T01:35:58
   13487        -8.8239        28.2911          36.81        17.5508         1.2229          5.032 2025-01-03T01:35:58
   13488       -10.2083       242.9851          -0.15       112.4903         0.1206          1.014 2025-01-03T01:35:58
   13489        -4.3494        28.0868          36.80        15.9102         0.6216          5.063 2025-01-03T01:35:59
   13490        -7.6247        27.8837          36.81        20.5750         1.4258          5.076 2025-01-03T01:35:59
   13491        -8.4896        27.7808          36.81        15.2008         0.9800          5.150 2025-01-03T01:36:00
   13492       -62.1564        20.6111          -0.88        10.0376         6.1888          5.114 2025-01-03T01:36:01
   13493       -36.1573         7.4830          -0.85        45.0642         7.7480          5.224 2025-01-03T01:36:01
   13494        -5.5452        17.1920          41.15        17.6852         1.4634          5.212 2025-01-03T01:36:01
   13495       283.3326      1787.2145          73.70      1224.6530         4.7713          4.753 2025-01-03T01:36:02
   13496       -78.2301        13.0953          -1.06         0.0457         7.1728          5.802 2025-01-03T01:36:02
   13497        -1.3591        10.1144          37.97        10.3513         0.6653          5.056 2025-01-03T01:36:03
   13498        -5.5451        15.2463          40.42        17.3166         1.5239          6.876 2025-01-03T01:36:04
   13499        -8.8197         0.8965          -0.96        35.1011         4.3473          6.484 2025-01-03T01:36:04
   13501        -9.5325        11.9916          40.39        13.2429         1.6780          6.542 2025-01-03T01:36:05
   13502        -9.8861        23.9884          37.91        17.3532         1.5245          6.405 2025-01-03T01:36:06
   13500        -8.9280        14.1607          40.40        15.4365         1.7284          6.415 2025-01-03T01:36:06
   13503       -40.6309       184.4939          -0.15        54.6750         0.3059          1.337 2025-01-03T01:36:06
   13504        -6.1505         1.2521          -0.64        62.3098         6.7834          6.669 2025-01-03T01:36:07
   13505       -16.5208       168.0585          -0.15        70.3324         0.2824          3.007 2025-01-03T01:36:07
   13506        -6.8594        11.8075          40.39        16.3496         1.7305          6.931 2025-01-03T01:36:07
   13507       -39.9283         4.0009          -0.72        36.7718         7.4700          6.798 2025-01-03T01:36:08
   13508        -0.0761        22.6080          36.57        24.8326         1.3605          6.871 2025-01-03T01:36:08
   13509        -0.5050         4.5865          38.01         8.6376         0.6849          6.790 2025-01-03T01:36:08
   13510       147.0958        79.3697          15.36       251.4590         6.4678          6.792 2025-01-03T01:36:08
   13511        -7.3077         0.6349          -0.96        37.0716         4.4062          5.429 2025-01-03T01:36:10
   13512       -23.3557        50.2419          30.68        30.0027         2.8237          5.804 2025-01-03T01:36:10
   13513        -1.5492        10.6734          36.74        12.3635         0.8576          6.455 2025-01-03T01:36:10
   13514        -3.2735        15.4711          34.05        11.1461         0.6684          5.115 2025-01-03T01:36:11
   13515        -0.8311         1.8034          37.98         6.8887         0.6818          5.373 2025-01-03T01:36:12
   13516        83.7168        12.1169          -0.72       170.0215         8.0246          5.589 2025-01-03T01:36:13
   13517        -6.9625        34.8583          32.28        20.0560         0.9589          5.625 2025-01-03T01:36:13
   13518        -0.4749         1.2531          37.98         5.5287         0.5377          5.772 2025-01-03T01:36:13
   13519        77.3473       391.2642          21.02       311.2758         3.8296          4.973 2025-01-03T01:36:13
   13520        18.5901         0.8222          -0.57        97.6376         7.8636          6.130 2025-01-03T01:36:14
   13521        82.4538        74.1145          18.16       181.2882         6.1777          5.608 2025-01-03T01:36:14
   13522       -15.7537        12.7606          33.80         5.0839         1.4457          5.775 2025-01-03T01:36:14
   13523        -5.2298         0.3474          -0.96        39.5302         4.4586          5.907 2025-01-03T01:36:16
