 Episode    Policy Loss     Value Loss   Total Reward     Total Loss Curiosity Loss     Time Delta                Time
    8769         0.0004         3.1389           1.14        12.9921         1.1422         25.343 2024-12-29T20:49:34
    8770         0.0004         2.7951           1.06        11.9586         1.0561         25.833 2024-12-29T20:49:36
    8771         0.0004         2.4692           0.97        10.9279         0.9693         26.568 2024-12-29T20:49:38
    8772         0.0003         2.1555           0.88         9.8808         0.8803         28.094 2024-12-29T20:49:46
    8773         0.0003         1.8763           0.80         8.8975         0.7959         26.812 2024-12-29T20:49:47
    8774         0.0003         1.6245           0.72         7.9628         0.7150         25.442 2024-12-29T20:49:51
    8775         0.0003         1.3998           0.64         7.0850         0.6385         26.114 2024-12-29T20:49:53
    8776         0.0003         1.2013           0.57         6.2689         0.5668         27.148 2024-12-29T20:49:56
    8777         0.0003         0.8785           0.44         4.8475         0.4408         28.451 2024-12-29T20:50:00
    8778         0.0003         1.0279           0.50         5.5209         0.5007         28.952 2024-12-29T20:50:00
    8779         0.0002         0.7466           0.39         4.2289         0.3855         28.115 2024-12-29T20:50:01
    8780         0.0002         0.6379           0.34         3.7035         0.3384         27.681 2024-12-29T20:50:01
    8781         0.0002         0.5457           0.30         3.2460         0.2973         28.278 2024-12-29T20:50:02
    8782         0.0002         0.4682           0.26         2.8580         0.2624         27.773 2024-12-29T20:50:04
    8783         0.0002         0.4030           0.23         2.5335         0.2332         26.545 2024-12-29T20:50:05
    8784         0.0002         0.3466           0.21         2.2597         0.2086         24.558 2024-12-29T20:50:10
    8785         0.0002         0.3007           0.19         2.0483         0.1898         27.002 2024-12-29T20:50:15
    8786         0.0002         0.2621           0.18         1.8861         0.1755         29.079 2024-12-29T20:50:20
    8787         0.0002         0.2295           0.17         1.7675         0.1653         27.860 2024-12-29T20:50:21
    8788         0.0002         0.2019           0.16         1.6871         0.1586         27.002 2024-12-29T20:50:23
    8789         0.0002         0.1582           0.15         1.6225         0.1543         25.320 2024-12-29T20:50:26
    8790         0.0002         0.1582           0.15         1.6225         0.1543         25.556 2024-12-29T20:50:26
    8791         0.0002         0.1247           0.16         1.6524         0.1590         25.333 2024-12-29T20:50:26
    8792         0.0002         0.1250           0.16         1.6575         0.1595         25.816 2024-12-29T20:50:27
    8793         0.0002         0.1116           0.16         1.7001         0.1644         26.509 2024-12-29T20:50:29
    8794         0.0001         0.0996           0.17         1.7550         0.1705         26.575 2024-12-29T20:50:30
    8795         0.0001         0.0888           0.18         1.8193         0.1775         26.840 2024-12-29T20:50:31
    8796         0.0001         0.0786           0.19         1.8915         0.1852         27.632 2024-12-29T20:50:38
    8797         0.0001         0.0695           0.19         1.9645         0.1930         26.870 2024-12-29T20:50:41
    8798         0.0001         0.0610           0.20         2.0374         0.2007         26.040 2024-12-29T20:50:46
    8799         0.0001         0.0530           0.21         2.1095         0.2083         26.569 2024-12-29T20:50:48
    8801         0.0001         0.0300           0.22         2.2353         0.2220         28.392 2024-12-29T20:50:54
    8802         0.0001         0.0240           0.23         2.2911         0.2279         28.467 2024-12-29T20:50:54
    8803         0.0001         0.0255           0.23         2.3436         0.2331         28.796 2024-12-29T20:50:55
    8804         0.0001         0.0200           0.24         2.3827         0.2373         28.440 2024-12-29T20:50:55
    8805         0.0001         0.0151           0.24         2.4107         0.2403         27.657 2024-12-29T20:50:57
    8806         0.0001         0.0109           0.24         2.4294         0.2424         26.960 2024-12-29T20:50:57
    8800         0.0001         0.0455           0.22         2.1776         0.2155         27.267 2024-12-29T20:50:58
    8807         0.0001         0.0076           0.24         2.4387         0.2435         26.524 2024-12-29T20:50:58
    8808         0.0001         0.0051           0.24         2.4377         0.2435         25.877 2024-12-29T20:51:04
    8809         0.0001         0.0039           0.24         2.4266         0.2425         27.844 2024-12-29T20:51:09
    8810         0.0001         0.0038           0.24         2.4057         0.2404         27.486 2024-12-29T20:51:14
    8811         0.0001         0.0052           0.24         2.3766         0.2374         26.321 2024-12-29T20:51:14
    8812         0.0001         0.0125           0.23         2.2925         0.2286         25.626 2024-12-29T20:51:20
    8813         0.0001         0.0186           0.22         2.2402         0.2231         25.543 2024-12-29T20:51:20
    8814         0.0001         0.0350           0.22         2.1842         0.2167         25.863 2024-12-29T20:51:21
    8815         0.0001         0.0368           0.21         2.1180         0.2100         26.637 2024-12-29T20:51:22
    8816         0.0001         0.0487           0.20         2.0522         0.2028         26.267 2024-12-29T20:51:23
    8817         0.0001         0.0624           0.20         1.9847         0.1953         26.939 2024-12-29T20:51:24
    8818         0.0001         0.0781           0.19         1.9168         0.1878         27.870 2024-12-29T20:51:26
    8819         0.0001         0.0624           0.20         1.9851         0.1954         36.080 2024-12-29T20:51:26
    8820         0.0000         0.0962           0.18         1.8470         0.1799         27.509 2024-12-29T20:51:31
    8821         0.0000         0.1157           0.17         1.7808         0.1723         25.140 2024-12-29T20:51:34
    8822         0.0000         0.1369           0.16         1.7173         0.1649         26.359 2024-12-29T20:51:40
    8823         0.0000         0.1598           0.16         1.6572         0.1577         26.260 2024-12-29T20:51:40
    8824         0.0000         0.2054           0.15         1.6114         0.1509         28.519 2024-12-29T20:51:48
    8825         0.0000         0.2102           0.14         1.5497         0.1445         28.590 2024-12-29T20:51:48
    8826         0.0000         0.2668           0.13         1.4639         0.1330         27.127 2024-12-29T20:51:49
    8827         0.0000         0.2384           0.14         1.5029         0.1384         28.140 2024-12-29T20:51:49
    8828         0.0000         0.2961           0.13         1.4322         0.1284         27.300 2024-12-29T20:51:50
    8829         0.0000         0.3262           0.12         1.4078         0.1245         26.916 2024-12-29T20:51:51
    8830        -0.0000         0.3857           0.12         1.4053         0.1212         25.938 2024-12-29T20:51:52
    8831        -0.0000         0.3882           0.12         1.3831         0.1189         25.640 2024-12-29T20:51:52
    8832        -0.0000         0.4209           0.12         1.3829         0.1172         25.562 2024-12-29T20:51:57
    8833        -0.0000         0.4529           0.12         1.3904         0.1164         28.105 2024-12-29T20:52:02
    8834        -0.0000         0.5173           0.12         1.4276         0.1169         27.121 2024-12-29T20:52:07
    8835        -0.0000         0.5179           0.12         1.4217         0.1163         27.538 2024-12-29T20:52:07
    8836        -0.0000         0.5496           0.12         1.4569         0.1182         25.633 2024-12-29T20:52:14
    8837        -0.0000         0.6468           0.13         1.5861         0.1263         25.492 2024-12-29T20:52:14
    8838        -0.0000         0.6468           0.13         1.5861         0.1263         26.103 2024-12-29T20:52:15
    8839        -0.0000         0.5818           0.12         1.4930         0.1202         26.684 2024-12-29T20:52:15
    8840        -0.0000         0.6784           0.13         1.6408         0.1302         27.692 2024-12-29T20:52:18
    8841        -0.0000         0.7096           0.13         1.7005         0.1346         27.905 2024-12-29T20:52:19
    8842        -0.0000         0.7714           0.14         1.8350         0.1449         27.386 2024-12-29T20:52:19
    8843        -0.0000         0.7710           0.15         1.8378         0.1452         27.940 2024-12-29T20:52:20
    8844        -0.0000         0.8029           0.15         1.9105         0.1509         26.415 2024-12-29T20:52:23
    8845        -0.0001         0.8332           0.16         1.9876         0.1571         24.836 2024-12-29T20:52:27
    8846        -0.0001         0.9038           0.16         2.0881         0.1636         25.359 2024-12-29T20:52:33
    8847        -0.0001         0.8930           0.17         2.1505         0.1704         26.624 2024-12-29T20:52:34
    8848        -0.0001         0.9516           0.18         2.3248         0.1849         26.964 2024-12-29T20:52:41
    8849        -0.0001         1.0101           0.20         2.5079         0.2003         26.768 2024-12-29T20:52:42
    8850        -0.0001         0.9224           0.18         2.2367         0.1776         28.162 2024-12-29T20:52:42
    8851        -0.0001         1.0102           0.20         2.5072         0.2002         27.168 2024-12-29T20:52:42
    8852        -0.0001         1.0383           0.21         2.6014         0.2082         25.381 2024-12-29T20:52:43
    8853        -0.0001         1.0939           0.22         2.7915         0.2245         24.815 2024-12-29T20:52:44
    8854        -0.0001         1.0940           0.22         2.7909         0.2244         25.190 2024-12-29T20:52:44
    8855        -0.0001         1.1213           0.23         2.8880         0.2327         24.897 2024-12-29T20:52:45
    8856        -0.0001         1.1490           0.24         2.9896         0.2415         24.105 2024-12-29T20:52:47
    8857        -0.0001         1.1755           0.25         3.0898         0.2502         27.941 2024-12-29T20:52:55
    8858        -0.0001         1.2015           0.26         3.1918         0.2591         26.894 2024-12-29T20:53:00
    8859        -0.0001         1.2268           0.27         3.2947         0.2681         25.885 2024-12-29T20:53:00
    8860        -0.0001         1.2514           0.28         3.4005         0.2775         25.915 2024-12-29T20:53:07
    8861        -0.0001         1.3418           0.30         3.6370         0.2966         25.858 2024-12-29T20:53:08
    8862        -0.0001         1.3214           0.31         3.7330         0.3072         25.642 2024-12-29T20:53:08
    8863        -0.0001         1.3418           0.30         3.6370         0.2966         25.995 2024-12-29T20:53:08
    8864        -0.0001         1.3421           0.32         3.8502         0.3179         26.521 2024-12-29T20:53:10
    8865        -0.0001         1.3619           0.33         3.9694         0.3289         26.951 2024-12-29T20:53:11
    8866        -0.0001         1.4209           0.34         4.1122         0.3402         27.383 2024-12-29T20:53:12
    8867        -0.0001         1.3972           0.35         4.2208         0.3522         27.800 2024-12-29T20:53:12
    8868        -0.0001         1.4130           0.37         4.3585         0.3652         27.710 2024-12-29T20:53:15
    8869        -0.0001         1.4266           0.38         4.4974         0.3784         24.930 2024-12-29T20:53:20
    8870        -0.0001         1.4384           0.39         4.6419         0.3923         23.838 2024-12-29T20:53:23
    8871        -0.0001         1.4486           0.41         4.7904         0.4066         25.815 2024-12-29T20:53:26
    8872        -0.0001         1.4726           0.47         5.4372         0.4701         26.256 2024-12-29T20:53:34
    8873        -0.0001         1.4567           0.42         4.9464         0.4218         27.153 2024-12-29T20:53:34
    8874        -0.0001         1.4726           0.47         5.4371         0.4701         27.104 2024-12-29T20:53:35
    8875        -0.0001         1.5054           0.45         5.2865         0.4534         27.345 2024-12-29T20:53:35
    8876        -0.0001         1.4739           0.49         5.6112         0.4874         25.765 2024-12-29T20:53:35
    8877        -0.0001         1.4701           0.54         6.1489         0.5414         24.028 2024-12-29T20:53:36
    8878        -0.0001         1.4737           0.51         5.7884         0.5052         26.006 2024-12-29T20:53:37
    8879        -0.0001         1.4727           0.52         5.9667         0.5230         25.459 2024-12-29T20:53:37
    8880        -0.0001         1.4667           0.56         6.3372         0.5604         24.243 2024-12-29T20:53:39
    8881        -0.0001         1.4630           0.58         6.5190         0.5788         27.525 2024-12-29T20:53:48
    8882        -0.0001         1.4591           0.60         6.6988         0.5969         27.845 2024-12-29T20:53:51
    8883        -0.0001         1.4559           0.61         6.8712         0.6143         26.498 2024-12-29T20:53:52
    8884        -0.0001         1.4555           0.65         7.1813         0.6454         24.333 2024-12-29T20:53:59
    8885        -0.0001         1.4558           0.63         7.0300         0.6302         25.314 2024-12-29T20:53:59
    8886        -0.0001         1.4617           0.67         7.4422         0.6711         25.959 2024-12-29T20:54:01
    8887        -0.0001         1.4678           0.68         7.5527         0.6819         25.732 2024-12-29T20:54:01
    8888        -0.0001         1.4603           0.67         7.4485         0.6718         26.288 2024-12-29T20:54:01
    8889        -0.0001         1.4796           0.69         7.6324         0.6893         26.148 2024-12-29T20:54:03
    8890        -0.0001         1.5101           0.70         7.7483         0.6993         26.662 2024-12-29T20:54:04
    8891        -0.0001         1.5172           0.70         7.7119         0.6953         27.496 2024-12-29T20:54:04
    8892        -0.0001         1.5317           0.70         7.7762         0.7010         27.597 2024-12-29T20:54:07
    8893        -0.0001         1.5578           0.70         7.7766         0.6998         24.459 2024-12-29T20:54:12
    8894        -0.0001         1.5889           0.70         7.7514         0.6957         24.503 2024-12-29T20:54:16
    8895        -0.0001         1.6258           0.69         7.6975         0.6885         25.565 2024-12-29T20:54:18
    8896        -0.0001         1.6680           0.68         7.6183         0.6784         27.327 2024-12-29T20:54:26
    8897        -0.0001         1.7187           0.66         7.5033         0.6644         27.108 2024-12-29T20:54:26
    8898        -0.0001         1.8112           0.65         7.3885         0.6483         26.311 2024-12-29T20:54:27
    8899        -0.0001         1.8967           0.61         7.0433         0.6095         26.607 2024-12-29T20:54:28
    8901        -0.0001         1.8944           0.61         7.0525         0.6105         26.870 2024-12-29T20:54:28
    8902        -0.0001         2.0349           0.56         6.6649         0.5648         25.372 2024-12-29T20:54:29
    8903        -0.0001         2.1044           0.54         6.4776         0.5426         24.797 2024-12-29T20:54:29
    8904        -0.0001         2.1768           0.52         6.2832         0.5195         24.543 2024-12-29T20:54:31
    8900        -0.0001         1.9644           0.59         6.8586         0.5877         25.399 2024-12-29T20:54:35
    8905        -0.0001         2.2464           0.50         6.0981         0.4975         26.057 2024-12-29T20:54:38
    8906        -0.0001         2.3144           0.48         5.9195         0.4762         27.521 2024-12-29T20:54:43
    8907        -0.0001         2.3800           0.46         5.7492         0.4559         27.568 2024-12-29T20:54:45
    8908        -0.0001         2.4421           0.44         5.5900         0.4369         24.880 2024-12-29T20:54:51
    8909        -0.0002         2.5017           0.42         5.4391         0.4188         24.608 2024-12-29T20:54:51
    8910        -0.0002         2.5546           0.40         5.3071         0.4030         24.383 2024-12-29T20:54:52
    8911        -0.0002         2.6837           0.37         4.9940         0.3652         25.573 2024-12-29T20:54:54
    8912        -0.0002         2.6546           0.38         5.0874         0.3760         25.870 2024-12-29T20:54:54
    8913        -0.0002         2.7409           0.35         4.8601         0.3490         25.625 2024-12-29T20:54:55
    8914        -0.0002         2.7411           0.35         4.8596         0.3489         27.173 2024-12-29T20:54:57
    8915        -0.0002         2.7619           0.34         4.8118         0.3431         27.496 2024-12-29T20:54:59
    8916        -0.0002         2.7620           0.34         4.8117         0.3431         33.341 2024-12-29T20:55:01
    8917        -0.0002         2.7772           0.34         4.7764         0.3388         25.651 2024-12-29T20:55:04
    8918        -0.0002         2.7879           0.34         4.7504         0.3357         24.256 2024-12-29T20:55:08
    8919        -0.0002         2.7947           0.33         4.7322         0.3335         24.798 2024-12-29T20:55:10
    8920        -0.0002         2.7951           0.33         4.7190         0.3322         27.032 2024-12-29T20:55:18
    8921        -0.0002         2.7967           0.33         4.7135         0.3315         27.413 2024-12-29T20:55:18
    8922        -0.0002         2.7931           0.33         4.7105         0.3314         27.120 2024-12-29T20:55:19
    8923        -0.0002         2.7815           0.33         4.7042         0.3314         26.101 2024-12-29T20:55:20
    8924        -0.0002         2.7806           0.33         4.7059         0.3316         26.091 2024-12-29T20:55:20
    8925        -0.0002         2.7625           0.33         4.6978         0.3317         24.624 2024-12-29T20:55:21
    8926        -0.0002         2.7722           0.33         4.7024         0.3316         26.206 2024-12-29T20:55:21
    8927        -0.0002         2.7508           0.33         4.6925         0.3317         23.837 2024-12-29T20:55:23
    8928        -0.0002         2.7376           0.33         4.6890         0.3320         23.922 2024-12-29T20:55:25
    8929        -0.0002         2.7228           0.33         4.6853         0.3324         26.128 2024-12-29T20:55:30
    8930        -0.0002         2.7061           0.33         4.6817         0.3329         26.962 2024-12-29T20:55:34
    8931        -0.0002         2.6877           0.33         4.6790         0.3335         26.991 2024-12-29T20:55:37
    8932        -0.0002         2.6416           0.34         4.6812         0.3361         24.004 2024-12-29T20:55:42
    8933        -0.0002         2.6143           0.34         4.6892         0.3382         24.022 2024-12-29T20:55:43
    8934        -0.0002         2.6664           0.33         4.6784         0.3345         25.030 2024-12-29T20:55:43
    8935        -0.0002         2.5603           0.34         4.6914         0.3411         23.926 2024-12-29T20:55:44
    8936        -0.0002         2.5488           0.35         4.7261         0.3452         24.469 2024-12-29T20:55:44
    8937        -0.0002         2.4649           0.36         4.8051         0.3573         25.066 2024-12-29T20:55:46
    8938        -0.0002         2.4648           0.36         4.8054         0.3573         25.514 2024-12-29T20:55:47
    8939        -0.0002         2.4126           0.37         4.8693         0.3663         25.979 2024-12-29T20:55:49
    8940        -0.0001         2.3560           0.38         4.9491         0.3771         27.204 2024-12-29T20:55:52
    8941        -0.0001         2.2928           0.39         5.0493         0.3903         26.041 2024-12-29T20:55:56
    8942        -0.0001         2.2226           0.41         5.1717         0.4061         23.481 2024-12-29T20:55:58
    8943        -0.0001         2.1460           0.42         5.3173         0.4244         23.745 2024-12-29T20:56:01
    8944        -0.0001         2.0595           0.45         5.4941         0.4464         26.418 2024-12-29T20:56:09
    8945        -0.0001         1.9359           0.47         5.6757         0.4708         26.984 2024-12-29T20:56:10
    8946        -0.0001         1.8712           0.50         5.9242         0.4989         27.334 2024-12-29T20:56:10
    8947        -0.0001         1.7677           0.53         6.1866         0.5303         27.291 2024-12-29T20:56:11
    8948        -0.0001         1.6591           0.57         6.4816         0.5652         26.979 2024-12-29T20:56:11
    8949        -0.0001         1.4313           0.64         7.1641         0.6449         26.054 2024-12-29T20:56:13
    8950        -0.0001         1.5473           0.60         6.8046         0.6031         26.641 2024-12-29T20:56:13
    8951        -0.0001         1.3102           0.69         7.5662         0.6911         25.081 2024-12-29T20:56:14
    8952        -0.0001         1.1928           0.74         7.9861         0.7390         24.003 2024-12-29T20:56:16
    8953        -0.0001         1.0766           0.79         8.4344         0.7896         25.132 2024-12-29T20:56:21
    8954        -0.0000         0.9634           0.84         8.9071         0.8425         27.139 2024-12-29T20:56:25
    8955        -0.0000         0.8556           0.90         9.3950         0.8967         27.123 2024-12-29T20:56:28
    8956        -0.0000         0.7505           0.95         9.9147         0.9540         24.217 2024-12-29T20:56:33
    8957        -0.0000         0.6566           1.01        10.4233         1.0095         23.845 2024-12-29T20:56:34
    8958         0.0000         0.5707           1.07        10.9370         1.0652         24.540 2024-12-29T20:56:35
    8959         0.0000         0.4953           1.12        11.4354         1.1188         24.208 2024-12-29T20:56:35
    8960         0.0000         0.4299           1.17        11.9152         1.1700         24.814 2024-12-29T20:56:36
    8961         0.0000         0.3305           1.26        12.7531         1.2588         25.751 2024-12-29T20:56:38
    8962         0.0000         0.3569           1.22        12.3432         1.2165         26.769 2024-12-29T20:56:39
    8963         0.0001         0.2931           1.30        13.1146         1.2968         26.534 2024-12-29T20:56:40
    8964         0.0001         0.2649           1.33        13.3983         1.3266         27.810 2024-12-29T20:56:44
    8965         0.0001         0.2435           1.35        13.6062         1.3484         26.554 2024-12-29T20:56:48
    8966         0.0001         0.2275           1.36        13.7283         1.3614         24.155 2024-12-29T20:56:49
    8967         0.0001         0.2159           1.36        13.7535         1.3645         24.447 2024-12-29T20:56:52
    8968         0.0001         0.2069           1.36        13.6846         1.3581         27.447 2024-12-29T20:57:01
    8969         0.0001         0.2007           1.34        13.5188         1.3418         27.169 2024-12-29T20:57:01
    8970         0.0001         0.1968           1.32        13.2556         1.3157         27.935 2024-12-29T20:57:03
    8971         0.0001         0.1953           1.28        12.8951         1.2797         27.808 2024-12-29T20:57:03
    8972         0.0001         0.1964           1.24        12.4528         1.2354         27.850 2024-12-29T20:57:04
    8973         0.0001         0.2012           1.18        11.9295         1.1829         26.504 2024-12-29T20:57:05
    8974         0.0001         0.2229           1.06        10.6967         1.0585         25.077 2024-12-29T20:57:05
    8975         0.0001         0.2095           1.12        11.3500         1.1245         26.175 2024-12-29T20:57:06
    8976         0.0001         0.2408           0.99        10.0263         0.9906         24.397 2024-12-29T20:57:09
    8977         0.0000         0.2636           0.92         9.3303         0.9198         25.784 2024-12-29T20:57:14
    8978         0.0000         0.2910           0.85         8.6220         0.8477         25.129 2024-12-29T20:57:14
    8979         0.0000         0.3222           0.78         7.9163         0.7755         27.493 2024-12-29T20:57:20
    8980         0.0000         0.3321           0.70         7.1921         0.7026         23.796 2024-12-29T20:57:24
    8981         0.0000         0.3916           0.63         6.5415         0.6346         24.762 2024-12-29T20:57:26
    8982        -0.0000         0.4575           0.51         5.3316         0.5103         24.189 2024-12-29T20:57:27
    8983         0.0000         0.3976           0.57         5.8991         0.5700         24.555 2024-12-29T20:57:27
    8984        -0.0000         0.5214           0.37         3.9270         0.3666         22.868 2024-12-29T20:57:28
    8985        -0.0000         0.4851           0.46         4.8047         0.4562         24.261 2024-12-29T20:57:28
    8986        -0.0000         0.5068           0.41         4.3390         0.4086         23.713 2024-12-29T20:57:29
    8987        -0.0000         0.5266           0.33         3.6011         0.3338         24.445 2024-12-29T20:57:30
    8988        -0.0000         0.5227           0.31         3.3487         0.3087         25.884 2024-12-29T20:57:35
    8989        -0.0000         0.5094           0.29         3.1713         0.2917         26.312 2024-12-29T20:57:40
    8990        -0.0000         0.4868           0.28         3.0696         0.2826         26.040 2024-12-29T20:57:40
    8991        -0.0000         0.4558           0.28         3.0437         0.2816         23.678 2024-12-29T20:57:44
    8992        -0.0000         0.4159           0.29         3.0961         0.2888         24.425 2024-12-29T20:57:49
    8993         0.0000         0.3712           0.30         3.2218         0.3036         25.395 2024-12-29T20:57:51
    8994         0.0000         0.2962           0.33         3.4048         0.3257         26.706 2024-12-29T20:57:54
    8995         0.0000         0.2713           0.36         3.6861         0.3550         27.381 2024-12-29T20:57:55
    8996         0.0000         0.1706           0.43         4.4238         0.4338         27.126 2024-12-29T20:57:55
    8997         0.0000         0.1706           0.43         4.4238         0.4338         27.407 2024-12-29T20:57:56
    8998         0.0001         0.1269           0.48         4.8784         0.4815         27.796 2024-12-29T20:57:56
    8999         0.0001         0.0900           0.53         5.3893         0.5344         26.698 2024-12-29T20:57:57
    9001         0.0001         0.0451           0.65         6.5441         0.6521         24.550 2024-12-29T20:58:04
    9002         0.0001         0.0403           0.72         7.1781         0.7158         25.722 2024-12-29T20:58:06
    9000         0.0001         0.0622           0.59         5.9453         0.5914         25.396 2024-12-29T20:58:09
    9003         0.0001         0.0488           0.78         7.8329         0.7808         27.110 2024-12-29T20:58:11
    9004         0.0001         0.0721           0.85         8.5300         0.8494         26.459 2024-12-29T20:58:15
    9005         0.0002         0.1087           0.92         9.2107         0.9156         25.970 2024-12-29T20:58:17
    9006         0.0002         0.1580           0.98         9.8844         0.9805         24.384 2024-12-29T20:58:18
    9007         0.0002         0.2193           1.04        10.5448         1.0435         24.292 2024-12-29T20:58:19
    9008         0.0002         0.2901           1.10        11.1687         1.1023         23.761 2024-12-29T20:58:19
    9009         0.0002         0.3653           1.15        11.7317         1.1549         23.541 2024-12-29T20:58:19
    9010         0.0002         0.4429           1.20        12.2320         1.2010         23.640 2024-12-29T20:58:20
    9011         0.0002         0.5202           1.24        12.6639         1.2404         23.979 2024-12-29T20:58:21
    9012         0.0002         0.6559           1.29        13.2476         1.2919         26.852 2024-12-29T20:58:31
    9013         0.0002         0.7085           1.30        13.3869         1.3032         25.758 2024-12-29T20:58:32
    9014         0.0002         0.7082           1.30        13.3850         1.3031         33.398 2024-12-29T20:58:33
    9015         0.0003         0.7464           1.30        13.4114         1.3038         23.791 2024-12-29T20:58:35
    9016         0.0003         0.7706           1.29        13.3257         1.2940         23.815 2024-12-29T20:58:39
    9017         0.0003         0.7781           1.27        13.1316         1.2742         24.737 2024-12-29T20:58:42
    9018         0.0003         0.7707           1.24        12.8353         1.2450         26.359 2024-12-29T20:58:45
    9019         0.0003         0.7520           1.16        11.9596         1.1583         26.291 2024-12-29T20:58:45
    9020         0.0003         0.7525           1.16        11.9634         1.1587         26.315 2024-12-29T20:58:45
    9021         0.0002         0.6706           1.10        11.3828         1.1047         27.003 2024-12-29T20:58:46
    9022         0.0002         0.6207           1.05        10.7670         1.0456         27.066 2024-12-29T20:58:47
    9023         0.0002         0.5674           0.98        10.1108         0.9827         27.338 2024-12-29T20:58:48
    9024         0.0002         0.4580           0.85         8.7170         0.8488         23.212 2024-12-29T20:58:55
    9025         0.0002         0.5122           0.92         9.4210         0.9165         24.165 2024-12-29T20:58:55
    9026         0.0002         0.4070           0.78         8.0166         0.7813         23.391 2024-12-29T20:58:57
    9027         0.0002         0.3601           0.71         7.3292         0.7149         24.371 2024-12-29T20:58:59
    9028         0.0002         0.3166           0.65         6.6413         0.6483         26.379 2024-12-29T20:59:05
    9029         0.0002         0.2797           0.59         6.0040         0.5864         25.344 2024-12-29T20:59:07
    9030         0.0002         0.2481           0.53         5.4042         0.5280         24.412 2024-12-29T20:59:09
    9031         0.0002         0.1998           0.42         4.3188         0.4219         24.059 2024-12-29T20:59:09
    9032         0.0002         0.1834           0.38         3.8603         0.3768         23.683 2024-12-29T20:59:10
    9033         0.0002         0.1998           0.42         4.3199         0.4220         24.628 2024-12-29T20:59:10
    9034         0.0002         0.1715           0.34         3.4558         0.3370         24.157 2024-12-29T20:59:11
    9035         0.0002         0.1637           0.30         3.1056         0.3024         23.701 2024-12-29T20:59:12
    9036         0.0002         0.1770           0.27         2.8178         0.2729         26.906 2024-12-29T20:59:22
    9037         0.0002         0.1597           0.25         2.5679         0.2488         26.884 2024-12-29T20:59:22
    9038         0.0002         0.1633           0.23         2.3809         0.2299         26.421 2024-12-29T20:59:23
    9039         0.0002         0.1704           0.22         2.2459         0.2161         25.846 2024-12-29T20:59:25
    9040         0.0002         0.1816           0.21         2.1584         0.2067         23.709 2024-12-29T20:59:29
    9041         0.0002         0.1962           0.20         2.1211         0.2023         23.230 2024-12-29T20:59:30
    9042         0.0002         0.2146           0.20         2.1278         0.2020         24.681 2024-12-29T20:59:34
    9043         0.0002         0.2377           0.21         2.1770         0.2058         24.803 2024-12-29T20:59:34
    9044         0.0002         0.2854           0.21         2.2728         0.2130         25.254 2024-12-29T20:59:35
    9045         0.0002         0.2954           0.22         2.3833         0.2235         25.300 2024-12-29T20:59:35
    9046         0.0002         0.3306           0.24         2.5327         0.2367         25.882 2024-12-29T20:59:37
    9047         0.0002         0.3705           0.25         2.7106         0.2525         26.017 2024-12-29T20:59:38
    9048         0.0002         0.4403           0.27         2.9240         0.2704         23.193 2024-12-29T20:59:45
    9049         0.0002         0.4634           0.29         3.1305         0.2899         23.902 2024-12-29T20:59:46
    9050         0.0002         0.5160           0.31         3.3638         0.3106         23.722 2024-12-29T20:59:47
    9051         0.0002         0.5722           0.33         3.6065         0.3320         23.257 2024-12-29T20:59:48
    9052         0.0002         0.6340           0.35         3.8644         0.3547         25.447 2024-12-29T20:59:55
    9053         0.0002         0.6966           0.38         4.1152         0.3767         27.071 2024-12-29T20:59:57
    9054         0.0003         0.8288           0.42         4.6081         0.4193         25.417 2024-12-29T21:00:00
    9055         0.0003         0.9301           0.44         4.8513         0.4386         24.704 2024-12-29T21:00:00
    9056         0.0002         0.7611           0.40         4.3623         0.3982         26.232 2024-12-29T21:00:00
    9057         0.0003         0.9607           0.46         5.0444         0.4564         25.680 2024-12-29T21:00:01
    9058         0.0003         1.0851           0.48         5.3924         0.4850         23.444 2024-12-29T21:00:01
    9059         0.0003         1.0239           0.47         5.2292         0.4717         24.331 2024-12-29T21:00:02
    9060         0.0003         1.1426           0.50         5.5265         0.4955         24.795 2024-12-29T21:00:10
    9061         0.0003         1.1954           0.50         5.6281         0.5030         25.004 2024-12-29T21:00:11
    9062         0.0003         1.2427           0.51         5.6952         0.5074         24.668 2024-12-29T21:00:12
    9063         0.0003         1.2838           0.51         5.7261         0.5084         27.130 2024-12-29T21:00:15
    9064         0.0003         1.3197           0.51         5.7205         0.5060         24.397 2024-12-29T21:00:19
    9065         0.0003         1.3475           0.50         5.6773         0.5003         23.034 2024-12-29T21:00:20
    9066         0.0003         1.3889           0.46         5.3296         0.4635         22.893 2024-12-29T21:00:23
    9067         0.0003         1.4459           0.49         5.6308         0.4908         23.271 2024-12-29T21:00:23
    9068         0.0003         1.4193           0.48         5.4911         0.4781         23.363 2024-12-29T21:00:23
    9069         0.0003         1.3882           0.43         4.9611         0.4267         22.849 2024-12-29T21:00:24
    9070         0.0003         1.3915           0.45         5.1593         0.4463         23.448 2024-12-29T21:00:24
    9071         0.0003         1.3815           0.41         4.7474         0.4056         23.997 2024-12-29T21:00:26
    9072         0.0003         1.3718           0.38         4.5204         0.3834         24.952 2024-12-29T21:00:35
    9073         0.0003         1.3469           0.34         4.0437         0.3370         24.352 2024-12-29T21:00:36
    9074         0.0003         1.3947           0.36         4.3009         0.3603         24.753 2024-12-29T21:00:36
    9075         0.0003         1.3338           0.31         3.8059         0.3139         22.684 2024-12-29T21:00:38
